IDENT_MEN;VAG;NUMORDREABO;NB_ABONN;TYP_ABONN01;TYP_ABONN02;TYP_ABONN03;TYP_ABONN04;TYP_ABONN05;TYP_ABONN06;TYP_ABONN07;TYP_ABONN08;TYP_ABONN09;TYP_ABONN10;Nataudio;Proaudio;Msabonn;Msfacture;Msfactper;Abofixe;Cartemobile;Mcartemobile;Percartemobile;MSFACTPER_D;MSFACTURE_D;MCARTEMOBILE_D;PERCARTEMOBILE_D;MIMPUTINTERNET_D
13199;3;1;3;1;0;0;1;0;0;0;0;0;0;;;30;30;1;;2;;;12;30;;;
13199;3;2;3;0;1;0;0;0;0;0;0;0;0;;1;2;4;1;;2;;;12;4;;;
13199;3;3;3;0;0;1;0;0;0;0;0;0;0;;;59;59;1;;2;;;12;59;;;
13200;3;1;2;0;1;0;0;0;0;0;0;0;0;;2;15;15;1;;2;;;12;15;;;
13200;3;2;2;1;0;1;1;0;0;0;0;0;0;;;54;54;1;;2;;;12;55;;;
13201;6;1;1;0;1;0;0;0;0;0;0;0;0;;2;19;19;1;;1;5;1J;12;19;5;48;
13202;2;1;2;1;1;0;1;0;0;0;0;0;0;;1;59;59;1;;2;;;12;59;;;
13202;2;2;2;0;0;1;0;0;0;0;0;0;0;;;60;60;1;;2;;;12;60;;;
13203;3;1;1;1;0;0;0;0;0;0;0;0;0;;;23;23;1;;;;;12;23;;;
13204;6;1;3;1;1;1;1;0;1;1;0;0;0;;2;56;72;1;;2;;;12;72;;;
13204;6;2;3;0;0;1;0;0;0;0;0;0;0;;;24;24;1;;2;;;12;24;;;
13204;6;3;3;0;1;0;0;0;1;1;0;0;0;;1;16;16;1;;2;;;12;16;;;
13205;4;1;1;0;0;1;0;0;0;0;0;0;0;;;43;43;1;;1;40;3M;12;43;40;4;
13206;4;1;1;1;1;1;1;0;1;1;0;0;0;;1;60;60;1;;2;;;12;60;;;
13207;5;;;;;;;;;;;;;;;;;;;;;;;;;;295
13207;5;1;1;1;0;0;0;0;0;0;0;0;0;;;79;79;1;;;;;12;79;;;
13208;5;1;6;1;0;0;1;0;0;0;0;0;0;;;67;67;1;;2;;;12;67;;;
13208;5;2;6;0;0;1;0;0;0;0;0;0;0;;;65;65;1;;2;;;12;65;;;
13208;5;3;6;0;1;0;0;0;0;0;0;0;0;;1;25;25;1;;2;;;12;25;;;
13208;5;4;6;0;1;0;0;0;0;0;0;0;0;;2;13;13;1;;2;;;12;13;;;
13208;5;5;6;0;1;0;0;0;0;0;0;0;0;;3;25;25;1;;2;;;12;25;;;
13208;5;6;6;0;1;0;0;0;0;0;0;0;0;;4;17;17;1;;2;;;12;17;;;
13209;3;1;1;0;1;1;1;0;1;0;0;0;0;;1;60;60;1;;2;;;12;59;;;
13210;4;1;1;1;1;0;0;1;1;0;0;0;0;;1;68;68;1;;2;;;12;68;;;
13211;2;1;1;0;1;0;0;0;0;0;0;0;0;;1;25;25;2;;1;25;2M;6;25;25;6;
13212;6;1;2;1;0;1;1;0;0;0;0;0;0;;;40;40;1;;2;;;12;40;;;
13212;6;2;2;0;1;0;0;0;0;0;0;0;0;;1;20;23;1;;2;;;12;23;;;
13213;3;1;2;1;1;1;1;0;1;0;1;1;0;;1;75;75;1;;2;;;12;75;;;
13213;3;2;2;0;1;0;0;0;0;0;0;0;0;;2;38;38;1;;2;;;12;38;;;
13214;6;1;2;1;0;0;1;0;0;0;0;0;0;;;33;33;1;;2;;;12;33;;;
13214;6;2;2;0;1;0;0;0;0;0;0;0;0;;2;3;3;1;;2;;;12;3;;;
13215;3;;;;;;;;;;;;;;;;;;;;;;;;;;290
13215;3;1;2;0;1;1;0;0;0;0;0;0;0;;1;999998;999998;;;2;;;12;40;;;
13215;3;2;2;0;1;0;0;0;0;0;0;0;0;;2;20;20;1;;2;;;12;20;;;
13216;2;1;4;1;0;1;1;0;0;0;0;0;0;;;10;10;1;;1;20;1M;12;10;20;12;
13216;2;2;4;0;1;0;1;0;0;0;0;0;0;;1;4;4;1;;1;20;1M;12;4;20;12;
13216;2;3;4;0;1;0;1;0;0;0;0;0;0;;2;4;4;1;;1;20;1M;12;4;20;12;
13216;2;4;4;0;1;0;1;0;0;0;0;0;0;;3;4;4;1;;1;20;1M;12;4;20;12;
13217;4;1;1;1;1;1;1;0;0;0;0;0;0;;2;5;5;1;;2;;;12;5;;;
13218;4;1;2;1;0;0;1;0;0;0;0;0;0;;;75;75;1;;2;;;12;75;;;
13218;4;2;2;0;1;0;0;0;0;0;0;0;0;;1;75;75;1;;2;;;12;75;;;
13219;3;1;2;1;0;1;1;0;0;0;0;0;0;;;52;52;1;;1;15;1M;12;52;15;12;
13219;3;2;2;0;1;0;0;0;0;0;0;0;0;;1;23;23;1;;1;15;1M;12;23;15;12;
13220;4;;;;;;;;;;;;;;;;;;;;;;;;;;117
13220;4;1;3;1;0;0;0;0;0;0;0;0;0;;;49;49;1;;1;30;1M;12;49;30;12;
13220;4;2;3;0;1;0;0;0;0;0;0;0;0;;1;15;15;1;;1;30;1M;12;15;30;12;
13220;4;3;3;0;0;1;0;0;0;0;0;0;0;;;60;60;1;;1;30;1M;12;60;30;12;
13221;1;1;2;1;1;0;1;0;0;0;0;0;0;;2;36;36;1;;2;;;12;36;;;
13221;1;2;2;0;1;0;0;0;0;0;0;0;0;;1;2;2;1;;2;;;12;2;;;
13222;5;1;1;1;1;1;1;0;0;0;0;0;0;;1;60;60;1;;2;;;12;60;;;
13223;3;1;1;1;1;1;1;0;1;0;0;0;0;;1;79;79;1;;2;;;12;80;;;
13224;3;1;3;1;0;0;1;0;0;0;0;0;0;;;40;40;1;;2;;;12;40;;;
13224;3;2;3;0;1;0;0;0;0;0;0;0;0;;2;5;5;1;;2;;;12;5;;;
13224;3;3;3;0;1;0;0;0;0;0;0;0;0;;1;20;20;1;;2;;;12;20;;;
13225;6;1;1;1;0;0;1;0;0;0;0;0;0;;;20;20;1;;;;;12;20;;;
13226;6;1;1;1;0;1;1;0;0;0;0;0;0;;;39;41;1;;2;;;12;41;;;
13227;2;1;2;0;1;0;1;0;0;0;0;0;0;;2;62;62;1;1;1;20;3M;12;62;20;4;
13227;2;2;2;0;1;0;0;0;0;0;0;0;0;;1;20;20;1;1;1;20;3M;12;20;20;4;
13228;1;1;4;1;0;1;1;0;0;0;0;0;0;;;52;52;1;;2;;;12;52;;;
13228;1;2;4;0;1;0;0;0;0;0;0;0;0;;1;20;20;1;;2;;;12;20;;;
13228;1;3;4;0;1;0;0;0;1;0;0;0;0;;2;26;26;1;;2;;;12;26;;;
13228;1;4;4;0;1;0;0;0;0;0;0;0;0;;3;30;30;1;;2;;;12;30;;;
13229;4;1;3;1;0;1;1;0;0;0;0;0;0;;;72;72;1;;2;;;12;72;;;
13229;4;2;3;0;1;0;0;0;0;0;0;0;0;;1;38;38;1;;2;;;12;38;;;
13229;4;3;3;0;1;0;0;0;0;0;0;0;0;;2;19;19;1;;2;;;12;19;;;
13230;2;1;2;1;0;1;1;0;0;0;0;0;0;;;40;42;1;;1;25;2M;12;42;25;6;
13230;2;2;2;0;1;0;0;0;0;0;0;0;0;;1;4;4;1;;1;25;2M;12;4;25;6;
13232;3;1;1;1;1;0;1;0;0;0;0;0;0;;1;30;30;1;;1;2;1M;12;30;2;12;
13233;2;1;1;1;0;0;0;0;0;0;0;0;0;;;35;35;2;;;;;6;35;;;
13235;2;1;2;1;0;0;0;0;0;0;0;0;0;;;35;34;2;;;;;6;34;;;
13235;2;2;2;0;0;1;0;0;0;0;0;0;0;;;19;19;1;;;;;12;19;;;
13237;5;1;1;0;1;0;0;0;0;0;0;0;0;;1;26;26;1;1;2;;;12;26;;;
13238;3;1;3;1;1;1;1;1;1;1;1;1;0;;1;45;45;1;;2;;;12;44;;;
13238;3;2;3;0;1;0;0;0;0;0;0;0;0;;1;25;25;1;;2;;;12;25;;;
13238;3;3;3;0;1;0;0;0;0;0;0;0;0;;2;45;45;1;;2;;;12;45;;;
13239;6;1;3;1;0;1;1;0;0;0;0;0;0;;;39;39;1;;2;;;12;39;;;
13239;6;2;3;0;1;0;0;0;0;0;0;0;0;;1;69;69;1;;2;;;12;69;;;
13239;6;3;3;0;1;0;0;0;0;0;0;0;0;;2;69;69;1;;2;;;12;69;;;
13240;1;1;2;0;0;0;1;0;0;0;0;0;0;;;75;75;1;1;2;;;12;75;;;
13240;1;2;2;0;1;0;0;0;0;0;0;0;0;;1;20;20;1;1;2;;;12;20;;;
13241;6;1;2;1;1;0;1;0;0;0;0;0;0;;2;57;57;1;;2;;;12;58;;;
13241;6;2;2;0;1;0;0;0;0;0;0;0;0;;1;5;5;1;;2;;;12;5;;;
13242;3;1;1;1;1;0;0;1;0;0;0;0;0;;1;70;70;1;;2;;;12;70;;;
13243;6;1;3;0;1;0;0;0;1;0;0;0;0;;1;7;7;1;;2;;;12;7;;;
13243;6;2;3;1;1;1;1;0;1;0;0;0;0;;2;30;30;1;;2;;;12;30;;;
13243;6;3;3;0;1;0;0;0;1;0;0;0;0;;3;30;30;1;;2;;;12;30;;;
13244;3;;;;;;;;;;;;;;;;;;;;;;;;;;156
13244;3;1;2;1;0;1;0;0;0;0;0;0;0;;;60;60;1;;2;;;12;60;;;
13244;3;2;2;0;1;0;0;0;0;0;0;0;0;;1;19;19;1;;2;;;12;19;;;
13245;3;1;3;1;1;1;1;0;0;0;0;0;0;;1;32;32;1;;2;;;12;31;;;
13245;3;2;3;0;1;0;0;0;1;0;0;0;0;;2;10;10;1;;2;;;12;10;;;
13245;3;3;3;0;1;0;0;0;1;0;0;0;0;;1;19;19;1;;2;;;12;19;;;
13246;4;;;;;;;;;;;;;;;;;;;;;;;;;;418
13246;4;1;2;0;1;0;0;0;0;0;0;0;0;;1;15;15;1;;2;;;12;15;;;
13246;4;2;2;0;1;0;0;0;0;0;0;0;0;;2;30;30;1;;2;;;12;30;;;
13247;1;1;2;0;1;0;0;0;0;0;0;0;0;;1;25;25;1;;1;5;1S;12;25;5;48;
13247;1;2;2;0;1;0;0;0;0;0;0;0;0;;5;25;25;1;;1;5;1S;12;25;5;48;
13248;4;1;1;1;1;1;1;0;0;0;0;0;0;;1;89;89;1;;2;;;12;89;;;
13249;4;1;1;1;0;1;1;0;0;0;0;0;0;;;30;30;1;;2;;;12;30;;;
13250;6;1;2;1;0;1;1;0;0;0;0;0;0;;;32;32;1;;2;;;12;32;;;
13250;6;2;2;0;1;0;0;0;0;0;0;0;0;;1;15;15;1;;2;;;12;15;;;
13251;4;1;1;1;1;1;1;0;0;0;0;0;0;;1;49;49;1;;2;;;12;49;;;
13252;4;1;3;1;0;1;0;1;0;0;0;0;0;;;33;33;1;;2;;;12;33;;;
13252;4;2;3;0;1;0;1;0;0;0;0;0;0;;2;36;42;1;;2;;;12;42;;;
13252;4;3;3;0;1;0;1;0;0;0;0;0;0;;1;15;15;1;;2;;;12;15;;;
13253;3;1;2;1;0;1;1;0;0;0;0;0;0;;;70;70;1;;2;;;12;70;;;
13253;3;2;2;0;1;0;0;0;1;0;0;0;0;;1;50;50;1;;2;;;12;50;;;
13254;2;1;1;0;1;0;0;0;0;0;0;0;0;;1;32;32;1;;2;;;12;32;;;
13255;1;1;1;0;1;0;0;0;0;0;0;0;0;;1;30;30;1;;1;5;1M;12;30;5;12;
13256;2;1;3;0;0;0;1;0;0;0;0;0;0;;;20;20;1;;2;;;12;20;;;
13256;2;2;3;0;1;0;0;0;0;0;0;0;0;;1;2;2;1;;2;;;12;2;;;
13256;2;3;3;0;1;0;0;0;0;0;0;0;0;;2;9;9;1;;2;;;12;9;;;
13257;5;1;5;1;0;0;0;0;0;0;0;0;0;;;90;117;1;;2;;;12;117;;;
13257;5;2;5;0;1;0;0;0;0;0;0;0;0;;1;49;49;1;;2;;;12;49;;;
13257;5;3;5;0;0;1;0;0;0;0;0;0;0;;;85;85;1;;2;;;12;85;;;
13257;5;4;5;0;1;0;0;0;0;0;0;0;0;;2;29;35;1;;2;;;12;35;;;
13257;5;5;5;0;0;0;1;0;0;0;0;0;0;;;20;20;1;;2;;;12;20;;;
13258;4;1;1;1;1;1;1;0;0;0;0;0;0;;1;18;27;1;;2;;;12;28;;;
13259;6;1;2;1;1;1;1;0;1;1;0;0;0;;1;50;50;1;;2;;;12;51;;;
13259;6;2;2;0;1;0;0;0;1;1;0;0;0;;2;45;45;1;;2;;;12;45;;;
13260;6;1;4;0;0;1;0;0;0;0;0;0;0;;;10;10;1;;2;;;12;10;;;
13260;6;2;4;0;1;0;0;0;0;0;0;0;0;;2;4;4;1;;2;;;12;4;;;
13260;6;3;4;0;1;0;0;0;0;0;0;0;0;;1;34;34;1;;2;;;12;34;;;
13260;6;4;4;0;0;0;1;0;0;0;0;0;0;;;42;42;1;;2;;;12;42;;;
13261;5;;;;;;;;;;;;;;;;;;;;;;;;;;118
13261;5;1;1;0;1;0;0;0;0;0;0;0;0;;1;12;12;1;;2;;;12;12;;;
13262;3;1;3;1;1;0;0;1;1;1;0;0;0;;1;53;53;1;;2;;;12;53;;;
13262;3;2;3;0;0;1;0;0;0;0;0;0;0;;;45;45;1;;2;;;12;45;;;
13262;3;3;3;0;0;1;0;0;0;0;0;0;0;;;51;51;1;;2;;;12;51;;;
13263;4;;;;;;;;;;;;;;;;;;;;;;;;;;262
13263;4;1;1;1;0;0;0;0;0;0;0;0;0;;;29;29;1;;;;;12;29;;;
13264;6;1;3;1;0;0;0;0;0;0;0;0;0;;;12;12;1;;2;;;12;12;;;
13264;6;2;3;0;1;0;0;0;0;0;0;0;0;;1;2;2;1;;2;;;12;2;;;
13264;6;3;3;0;1;0;0;0;0;0;0;0;0;;2;2;2;2;;2;;;6;2;;;
13265;1;;;;;;;;;;;;;;;;;;;;;;;;;;68
13265;1;1;1;0;1;1;0;0;0;0;0;0;0;;1;140;140;1;2;2;;;12;140;;;
13267;5;1;3;1;0;1;1;0;0;0;0;0;0;;;15;15;1;;2;;;12;15;;;
13267;5;2;3;0;1;0;0;0;1;0;0;0;0;;1;10;10;1;;2;;;12;10;;;
13267;5;3;3;0;1;0;0;0;1;0;0;0;0;;2;10;10;1;;2;;;12;10;;;
13268;2;1;3;1;0;1;0;0;0;0;0;0;0;;;34;34;1;;2;;;12;34;;;
13268;2;2;3;0;1;0;1;0;0;0;0;0;0;;1;20;20;1;;2;;;12;20;;;
13268;2;3;3;0;1;0;1;0;0;0;0;0;0;;2;30;30;1;;2;;;12;30;;;
13269;2;1;2;1;0;0;0;1;0;0;0;0;0;;;16;16;1;;2;;;12;16;;;
13269;2;2;2;0;1;0;0;0;0;0;0;0;0;;1;4;4;1;;2;;;12;4;;;
13270;5;1;3;1;0;1;1;0;0;0;0;0;0;;;13;90;1;;2;;;12;90;;;
13270;5;2;3;0;1;0;0;0;0;0;0;0;0;;1;25;25;1;;2;;;12;25;;;
13270;5;3;3;0;1;0;0;0;0;0;0;0;0;;2;35;35;1;;2;;;12;35;;;
13271;5;1;5;1;0;0;1;0;0;0;0;0;0;;;37;37;1;;2;;;12;37;;;
13271;5;2;5;0;1;0;0;0;0;0;0;0;0;;1;2;2;1;;2;;;12;2;;;
13271;5;3;5;0;1;0;0;0;0;0;0;0;0;;3;2;2;1;;2;;;12;2;;;
13271;5;4;5;0;1;0;0;0;0;0;0;0;0;;4;2;2;1;;2;;;12;2;;;
13271;5;5;5;0;1;0;0;0;0;0;0;0;0;;5;2;4;1;;2;;;12;4;;;
13272;1;1;3;1;0;1;1;0;0;0;0;0;0;;;26;26;1;;2;;;12;26;;;
13272;1;2;3;0;1;0;1;0;0;0;0;0;0;;1;34;34;1;;2;;;12;34;;;
13272;1;3;3;0;1;0;1;0;0;0;0;0;0;;2;34;34;1;;2;;;12;34;;;
13273;6;1;4;1;0;1;1;0;0;0;0;0;0;;;45;45;1;;2;;;12;45;;;
13273;6;2;4;0;1;0;0;0;1;0;0;0;0;;1;5;5;1;;2;;;12;5;;;
13273;6;3;4;0;1;0;0;0;1;0;0;0;0;;2;5;5;1;;2;;;12;5;;;
13273;6;4;4;0;1;0;0;0;1;0;0;0;0;;3;5;5;1;;2;;;12;5;;;
13274;4;1;3;1;0;0;0;0;0;0;0;0;0;;;15;30;2;;2;;;6;30;;;
13274;4;2;3;0;1;0;0;0;0;0;0;0;0;;1;20;20;1;;2;;;12;20;;;
13274;4;3;3;0;0;0;1;0;0;0;0;0;0;;;39;39;1;;2;;;12;39;;;
13275;3;;;;;;;;;;;;;;;;;;;;;;;;;;417
13276;4;1;3;1;0;1;1;0;0;0;0;0;0;;;38;38;1;;2;;;12;37;;;
13276;4;2;3;0;1;0;0;0;1;0;0;0;0;;1;2;2;1;;2;;;12;2;;;
13276;4;3;3;0;1;0;0;0;1;0;0;0;0;;2;2;2;1;;2;;;12;2;;;
13277;4;1;2;1;0;0;1;0;0;0;0;0;0;;;30;30;1;;2;;;12;30;;;
13277;4;2;2;0;1;0;1;0;0;0;0;0;0;;1;18;18;1;;2;;;12;18;;;
13278;6;1;1;1;1;0;1;0;1;0;1;0;0;;1;51;58;1;;2;;;12;58;;;
13279;1;;;;;;;;;;;;;;;;;;;;;;;;;;292
13280;4;1;2;0;1;0;0;0;1;0;0;0;0;;1;24;1;1;1;1;15;1M;12;1;15;12;
13280;4;2;2;0;0;0;0;0;1;0;0;0;0;;1;77;1;1;1;1;15;1M;12;1;15;12;
13282;4;1;3;1;0;0;1;0;0;0;0;0;0;;;40;40;1;;2;;;12;40;;;
13282;4;2;3;0;0;1;0;0;0;0;0;0;0;;;31;31;1;;2;;;12;31;;;
13282;4;3;3;0;0;0;0;0;1;0;0;0;0;;1;30;30;1;;2;;;12;30;;;
13284;6;1;2;1;0;0;1;0;0;0;0;0;0;;;20;20;1;;2;;;12;20;;;
13284;6;2;2;0;1;0;0;0;0;0;0;0;0;;1;2;2;1;;2;;;12;2;;;
13285;1;1;3;1;0;1;1;0;0;0;0;0;0;;;32;32;1;;2;;;12;32;;;
13285;1;2;3;0;1;0;0;0;1;0;0;0;0;;2;26;26;1;;2;;;12;26;;;
13285;1;3;3;0;1;0;0;0;1;0;0;0;0;;3;21;21;1;;2;;;12;21;;;
13286;3;1;1;0;0;0;1;0;0;0;0;0;0;;;33;1;1;2;2;;;12;1;;;
13287;4;1;4;1;0;0;0;0;0;0;0;0;0;;;15;36;2;;2;;;6;36;;;
13287;4;2;4;0;0;0;0;1;0;0;0;0;0;;;32;32;1;;2;;;12;32;;;
13287;4;3;4;0;1;0;0;0;0;0;0;0;0;;1;5;5;1;;2;;;12;5;;;
13287;4;4;4;0;1;0;0;0;0;0;0;0;0;;4;15;15;1;;2;;;12;15;;;
13288;3;1;4;0;0;1;0;0;0;0;0;0;0;;;79;79;1;;2;;;12;79;;;
13288;3;2;4;1;0;0;1;0;0;0;0;0;0;;;54;54;1;;2;;;12;54;;;
13288;3;3;4;0;1;0;0;0;0;0;0;0;0;;1;79;79;1;;2;;;12;79;;;
13288;3;4;4;0;1;0;0;0;0;0;0;0;0;;2;23;23;1;;2;;;12;23;;;
13289;1;1;4;0;1;1;1;0;0;0;0;0;0;;2;30;30;1;;2;;;12;30;;;
13289;1;2;4;1;0;0;1;0;0;0;0;0;0;;;25;25;1;;2;;;12;25;;;
13289;1;3;4;0;1;0;0;0;1;0;0;0;0;;1;10;35;1;;2;;;12;35;;;
13289;1;4;4;0;1;0;0;0;1;0;0;0;0;;3;15;15;1;;2;;;12;15;;;
13290;6;1;2;1;0;1;1;0;0;0;0;0;0;;;39;39;1;;2;;;12;40;;;
13290;6;2;2;0;1;0;0;0;0;0;0;0;0;;1;19;19;1;;2;;;12;19;;;
13291;6;1;3;1;0;0;1;0;0;0;0;0;0;;;29;29;1;;2;;;12;29;;;
13291;6;2;3;0;1;0;0;0;0;0;0;0;0;;1;2;2;1;;2;;;12;2;;;
13291;6;3;3;0;1;0;1;0;0;0;0;0;0;;2;3;3;1;;2;;;12;3;;;
13292;4;1;1;1;1;1;1;0;0;0;0;0;0;;1;54;59;1;;2;;;12;60;;;
13293;3;1;3;1;0;1;1;0;0;0;0;0;0;;;40;40;1;;2;;;12;40;;;
13293;3;2;3;0;1;0;0;0;0;0;0;0;0;;1;16;16;1;;2;;;12;16;;;
13293;3;3;3;0;1;0;0;0;0;0;0;0;0;;2;10;10;1;;2;;;12;10;;;
13294;1;1;1;1;1;0;1;0;0;0;0;0;0;;2;35;35;1;;2;;;12;35;;;
13295;3;1;4;1;0;1;1;0;0;0;0;0;0;;;26;26;1;;2;;;12;26;;;
13295;3;2;4;0;1;0;0;0;1;0;0;0;0;;1;30;30;1;;2;;;12;30;;;
13295;3;3;4;0;1;0;0;0;1;0;0;0;0;;3;9;9;1;;2;;;12;9;;;
13295;3;4;4;0;1;0;0;0;1;0;0;0;0;;2;19;19;1;;2;;;12;19;;;
13296;5;;;;;;;;;;;;;;;;;;;;;;;;;;335
13296;5;1;2;0;1;0;0;0;0;0;0;0;0;;1;35;35;1;1;1;40;2M;12;35;40;6;
13296;5;2;2;0;0;1;0;0;0;0;0;0;0;;;60;60;1;1;1;40;2M;12;60;40;6;
13297;6;1;3;1;0;1;1;0;0;0;0;0;0;;;40;40;1;;2;;;12;40;;;
13297;6;2;3;0;1;0;0;0;1;0;0;0;0;;1;2;2;1;;2;;;12;2;;;
13297;6;3;3;0;1;0;0;0;1;0;0;0;0;;2;2;2;1;;2;;;12;2;;;
13298;1;1;3;1;0;0;1;0;0;0;0;0;0;;;30;30;1;;2;;;12;30;;;
13298;1;2;3;0;1;0;0;0;0;0;0;0;0;;1;2;1;1;;2;;;12;1;;;
13298;1;3;3;0;1;0;0;0;0;0;0;0;0;;2;2;0;1;;2;;;;;;;
13299;3;;;;;;;;;;;;;;;;;;;;;;;;;;208
13299;3;1;2;0;0;1;0;0;0;0;0;0;0;;;63;63;1;1;2;;;12;63;;;
13299;3;2;2;0;1;0;0;0;0;0;0;0;0;;2;30;30;1;1;2;;;12;30;;;
13300;5;1;2;0;1;0;0;0;0;0;0;0;0;;1;24;24;1;;2;;;12;24;;;
13300;5;2;2;1;0;0;1;0;0;0;0;0;0;;;53;53;1;;2;;;12;53;;;
13301;2;1;1;1;1;1;1;0;1;0;1;0;0;;1;125;125;1;;2;;;12;125;;;
13302;1;1;5;1;0;0;1;0;0;0;0;0;0;;;35;35;1;;2;;;12;35;;;
13302;1;2;5;0;1;0;0;0;0;0;0;0;0;;1;9;9;1;;2;;;12;9;;;
13302;1;3;5;0;1;0;0;0;0;0;0;0;0;;2;9;9;1;;2;;;12;9;;;
13302;1;4;5;0;1;0;0;0;0;0;0;0;0;;3;9;9;1;;2;;;12;9;;;
13302;1;5;5;0;1;0;0;0;0;0;0;0;0;;4;9;9;1;;2;;;12;9;;;
13303;1;1;4;1;0;0;1;0;0;0;0;0;0;;;36;36;1;;2;;;12;36;;;
13303;1;2;4;0;1;0;0;0;0;0;0;0;0;;1;16;16;1;;2;;;12;16;;;
13303;1;3;4;0;1;0;0;0;0;0;0;0;0;;2;2;2;1;;2;;;12;2;;;
13303;1;4;4;0;0;1;0;0;0;0;0;0;0;;;65;65;1;;2;;;12;65;;;
13304;5;1;1;0;1;0;0;0;0;0;0;0;0;;1;24;25;1;;2;;;12;25;;;
13305;3;1;3;1;0;0;1;0;0;0;0;0;0;;;40;40;1;;2;;;12;40;;;
13305;3;2;3;0;1;0;0;0;0;0;0;0;0;;1;12;12;1;;2;;;12;12;;;
13305;3;3;3;0;0;1;0;0;0;0;0;0;0;;;48;48;1;;2;;;12;48;;;
13306;3;1;3;0;0;1;0;0;0;0;0;0;0;;;49;49;1;;1;4;2S;12;49;4;48;
13306;3;2;3;1;0;0;1;0;0;0;0;0;0;;;52;52;1;;1;4;2S;12;52;4;48;
13306;3;3;3;0;1;0;0;0;0;0;0;0;0;;2;19;19;1;;1;4;2S;12;19;4;48;
13307;3;1;1;1;1;1;0;0;0;1;0;0;0;;1;60;60;1;;2;;;12;60;;;
13309;2;1;1;1;1;1;1;0;0;0;0;0;0;;1;50;50;1;;2;;;12;51;;;
13310;2;;;;;;;;;;;;;;;;;;;;;;;;;;361
13311;2;;;;;;;;;;;;;;;;;;;;;;;;;;197
13311;2;1;2;1;0;0;0;0;0;0;0;0;0;;;25;39;1;;2;;;12;39;;;
13311;2;2;2;0;1;0;0;0;0;0;0;0;0;;1;19;19;1;;2;;;12;19;;;
13312;4;1;2;1;1;0;1;0;0;0;0;0;0;;2;61;61;1;;2;;;12;61;;;
13312;4;2;2;0;1;0;0;0;0;0;0;0;0;;1;11;11;1;;2;;;12;11;;;
13313;6;;;;;;;;;;;;;;;;;;;;;;;;;;156
13314;5;;;;;;;;;;;;;;;;;;;;;;;;;;760
13314;5;1;3;1;0;0;0;0;0;0;0;0;0;;;39;39;1;;2;;;12;39;;;
13314;5;2;3;0;1;0;0;0;0;0;0;0;0;;1;29;29;1;;2;;;12;29;;;
13314;5;3;3;0;0;1;0;0;0;0;0;0;0;;;59;59;1;;2;;;12;59;;;
13315;1;1;4;1;0;1;1;0;0;0;0;0;0;;;43;58;1;;2;;;12;59;;;
13315;1;2;4;0;1;0;0;0;0;0;0;0;0;;2;2;7;1;;2;;;12;7;;;
13315;1;3;4;0;1;0;0;0;0;0;0;0;0;;3;2;2;1;;2;;;12;2;;;
13315;1;4;4;0;1;0;0;0;1;0;0;0;0;;1;5;12;1;;2;;;12;12;;;
13316;2;;;;;;;;;;;;;;;;;;;;;;;;;;418
13316;2;1;4;0;1;0;0;0;0;0;0;0;0;;1;49;49;1;2;2;;;12;49;;;
13316;2;2;4;0;1;0;0;0;0;0;0;0;0;;3;36;36;1;2;2;;;12;36;;;
13316;2;3;4;0;1;0;0;0;0;0;0;0;0;;2;56;56;1;2;2;;;12;56;;;
13316;2;4;4;0;0;1;0;0;0;0;0;0;0;;;60;60;1;2;2;;;12;60;;;
13317;3;1;3;1;0;1;1;0;0;0;0;0;0;;;30;30;1;;2;;;12;30;;;
13317;3;2;3;0;1;0;0;0;0;0;0;0;0;;1;30;30;1;;2;;;12;30;;;
13317;3;3;3;0;1;0;0;0;0;0;0;0;0;;2;40;40;1;;2;;;12;40;;;
13318;2;1;3;0;1;0;0;0;0;0;0;0;0;;1;30;30;1;;2;;;12;30;;;
13318;2;2;3;0;1;0;0;0;1;0;0;0;0;;2;25;25;1;;2;;;12;25;;;
13318;2;3;3;0;0;0;1;0;0;0;0;0;0;;;59;59;1;;2;;;12;59;;;
13319;5;1;2;1;1;1;0;1;1;0;0;0;0;;1;46;46;1;;2;;;12;47;;;
13319;5;2;2;0;1;0;0;0;0;0;0;0;0;;2;5;5;1;;2;;;12;5;;;
13320;3;1;4;1;0;1;1;0;0;0;0;0;0;;;28;28;1;;2;;;12;28;;;
13320;3;2;4;0;1;0;0;0;1;0;0;0;0;;1;18;18;1;;2;;;12;18;;;
13320;3;3;4;0;1;0;0;0;1;0;0;0;0;;2;23;23;1;;2;;;12;23;;;
13320;3;4;4;0;1;0;0;0;1;0;0;0;0;;3;25;25;1;;2;;;12;25;;;
13321;4;1;2;1;0;0;1;0;0;0;0;0;0;;;40;40;1;;2;;;12;40;;;
13321;4;2;2;0;1;0;1;0;0;0;0;0;0;;2;20;20;1;;2;;;12;20;;;
13322;5;1;1;0;1;0;0;0;1;0;0;0;0;;1;49;49;1;;2;;;12;49;;;
13323;4;;;;;;;;;;;;;;;;;;;;;;;;;;182
13324;3;1;2;1;0;1;1;0;0;0;0;0;0;;;60;60;1;;2;;;12;60;;;
13324;3;2;2;0;1;0;0;0;0;0;0;0;0;;1;14;14;1;;2;;;12;14;;;
13325;1;1;1;1;0;0;1;0;0;0;0;0;0;;;49;49;1;;2;;;12;49;;;
13326;5;1;1;0;1;1;1;0;0;0;0;0;0;;2;17;17;1;;2;;;12;17;;;
