IDENT_MEN;vag;BCCOD;BCNACHAT;BCLIEU01;BCLIEU02;BCLIEU03;BCLIEU04;BCLIEU05;BCLIEU06;BCLIEU07;BCLIEU08;BCLIEU09;BCLIEU10;BCPRIX;BCLIEU00;BCPRIX_D
13477;1;3;12;0;0;0;0;0;0;0;1;0;0;120;;120
13479;3;3;1;0;0;0;1;0;0;0;0;0;0;9;;9
13480;1;1;2;0;0;1;0;0;0;0;0;0;0;30;;30
13480;1;3;2;0;0;0;0;0;0;1;0;0;0;15;;15
13480;1;5;2;0;0;0;0;0;0;1;0;0;0;20;;20
13486;6;7;1;0;0;0;1;0;0;0;0;0;0;20;;20
13490;4;9;2;0;0;0;0;0;0;0;1;0;0;70;;70
13491;3;5;1;0;0;0;0;0;0;1;0;0;0;15;;15
13491;3;7;1;0;0;0;0;0;0;1;0;0;0;50;;50
13495;5;9;3;0;0;0;0;0;0;0;1;0;0;100;;100
13509;3;4;99;0;0;0;0;0;0;0;0;0;0;999999;;50
13510;6;3;30;0;0;0;0;0;0;0;0;1;0;30;;30
13514;4;7;99;0;0;0;0;0;0;0;0;0;0;999999;;82
13515;1;3;3;0;0;1;0;0;0;0;0;0;0;20;;20
13516;3;9;4;0;0;1;0;0;0;0;0;0;0;100;;100
13520;2;1;1;0;0;0;0;0;0;1;0;0;0;15;;15
13520;2;4;99;0;0;0;0;0;0;0;0;0;0;999999;;18
13524;3;7;2;0;0;0;0;0;0;1;0;0;0;50;;50
13525;4;5;40;0;0;1;0;0;0;0;0;0;0;400;;400
13525;4;7;3;0;0;1;0;0;0;0;0;0;0;125;;125
13527;1;3;8;0;0;0;0;0;0;0;1;0;0;120;;120
13528;2;1;1;0;0;0;1;0;0;0;0;0;0;15;;15
13528;2;3;2;0;0;0;1;0;0;0;0;0;0;20;;20
13531;5;1;1;0;0;0;0;0;0;1;0;0;0;10;;10
13531;5;3;4;0;0;0;0;0;0;0;1;0;0;60;;60
13531;5;9;1;0;0;0;0;0;0;0;1;0;0;70;;70
13536;1;3;4;0;0;0;0;0;0;0;1;0;0;55;;55
13543;1;2;2;0;0;0;0;0;0;0;0;0;0;30;;30
13543;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;18
13543;1;7;2;0;0;0;1;0;0;0;0;0;0;60;;60
13543;1;7;2;0;0;0;1;0;0;0;0;0;0;60;;40
13550;3;1;2;0;0;0;0;0;0;1;0;0;0;30;;30
13550;3;9;15;0;0;1;1;0;0;1;0;0;0;650;;650
13552;5;1;2;0;0;0;0;0;0;1;0;0;0;60;;60
13562;6;3;4;0;0;0;0;0;0;0;0;1;0;15;;15
13566;5;2;99;0;0;0;0;0;0;0;0;0;0;999999;;6
13566;5;2;99;0;0;0;0;0;0;0;0;0;0;999999;;6
13566;5;5;2;0;0;0;1;0;0;0;0;0;0;35;;35
13572;5;4;99;0;0;0;0;0;0;0;0;0;0;999999;;50
13577;3;4;99;0;0;0;0;0;0;0;0;0;0;999999;;5
13578;4;1;1;0;0;0;0;0;0;1;0;0;0;15;;15
13578;4;3;1;0;0;0;0;0;0;1;0;0;0;22;;22
13580;3;3;3;0;0;0;0;0;0;0;1;0;0;45;;45
13585;2;1;3;0;0;0;0;0;0;1;0;0;0;55;;55
13585;2;3;2;0;0;0;0;0;0;1;0;0;0;30;;30
13586;4;3;5;0;0;0;0;0;0;1;0;0;0;100;;100
13588;1;3;4;0;0;1;0;0;0;0;0;0;0;85;;85
13589;6;3;2;0;0;0;0;0;0;1;0;0;0;30;;30
13589;6;7;1;0;0;1;0;0;0;0;0;0;0;40;;40
13595;3;4;3;0;0;0;0;0;0;0;0;0;0;9;;20
13595;3;4;3;0;0;0;0;0;0;0;0;0;0;9;;9
13595;3;9;2;0;0;0;0;0;0;0;1;0;0;39;;39
13602;3;1;3;0;0;1;0;0;0;0;0;0;0;35;;35
13602;3;3;1;0;0;1;0;0;0;0;0;0;0;8;;8
13602;3;7;4;0;0;1;1;0;0;0;0;0;0;60;;60
13614;3;1;1;0;0;0;1;0;0;0;0;0;0;13;;13
13619;3;3;5;0;0;0;0;0;0;1;0;0;0;50;;50
13619;3;9;3;0;0;0;0;0;0;1;0;0;0;150;;150
13621;1;3;1;0;0;0;0;0;0;0;1;0;0;30;;30
13622;3;4;99;0;0;0;0;0;0;0;0;0;0;999999;;144
13626;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;15
13626;4;7;1;0;0;0;1;0;0;0;0;0;0;20;;20
13626;4;9;1;0;0;0;0;0;0;0;1;0;0;40;;40
13627;3;3;7;0;0;0;0;0;0;1;0;0;0;15;;15
13631;1;3;10;0;0;0;0;0;0;1;0;0;0;100;;100
13637;6;7;99;0;0;0;0;0;0;0;0;0;0;999999;;40
13640;2;9;3;0;0;0;1;0;0;0;0;0;0;60;;60
13642;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;25
13646;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;8
13647;6;1;7;0;0;1;0;0;0;0;0;0;0;70;;70
13647;6;3;4;0;0;0;1;0;0;0;0;0;0;40;;40
13652;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;35
13654;2;4;99;0;0;0;0;0;0;0;0;0;0;999999;;14
13654;2;9;30;0;0;1;0;0;0;0;0;0;0;200;;200
13660;3;3;4;0;0;0;0;0;0;0;0;1;0;10;;10
13667;6;3;8;0;0;1;0;0;0;0;1;1;0;46;;46
13667;6;5;1;0;0;0;0;0;1;0;0;0;0;20;;20
13668;4;3;2;0;0;0;0;0;0;1;0;0;0;18;;18
13669;1;3;2;0;0;0;0;0;0;0;1;0;0;18;;18
13672;2;9;8;0;0;0;0;0;0;0;1;0;0;40;;40
13677;3;9;1;0;0;0;1;0;0;0;0;0;0;69;;69
13678;4;3;4;0;0;0;0;0;0;1;0;0;0;25;;25
13681;1;1;1;0;0;0;0;0;0;0;1;0;0;14;;14
13681;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;25
13681;1;5;1;0;0;0;0;0;0;0;1;0;0;12;;12
13687;3;3;1;0;0;0;0;0;0;0;1;0;0;9;;9
13689;5;2;1;0;0;0;0;0;0;0;0;0;0;11;;11
13689;5;3;8;0;0;1;0;0;0;1;0;0;0;120;;120
13689;5;5;5;0;0;0;0;0;0;1;0;0;0;30;;30
13693;1;9;5;0;0;0;0;0;0;1;0;0;0;42;;42
13695;1;3;1;0;0;1;0;0;0;0;0;0;0;19;;19
13703;4;7;2;0;0;0;0;0;0;1;0;0;0;70;;70
13714;3;1;2;0;0;0;0;0;0;1;0;0;0;40;;40
13714;3;2;1;0;0;0;0;0;0;0;0;0;0;5;;5
13714;3;2;1;0;0;0;0;0;0;0;0;0;0;5;;5
13714;3;4;4;0;0;0;0;0;0;0;0;0;0;15;;15
13714;3;9;6;0;0;0;0;0;0;0;1;0;0;100;;100
13718;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;2
13731;6;3;6;0;0;0;0;0;0;1;0;0;1;30;;30
13735;3;9;7;0;0;0;1;0;0;0;0;0;0;70;;70
13737;4;1;1;0;0;0;0;0;0;1;0;0;0;16;;16
13744;2;1;1;0;0;0;1;0;0;0;0;0;0;19;;19
13750;1;1;2;0;0;0;0;0;0;1;0;0;0;28;;28
13750;1;3;1;0;0;0;0;0;0;0;1;0;0;999999;;10
13751;4;1;4;0;0;0;1;0;0;0;0;0;0;40;;40
13751;4;3;10;0;0;0;0;0;0;1;0;0;0;150;;150
13751;4;9;3;0;0;0;0;0;0;1;0;0;0;40;;40
13752;4;3;1;0;0;1;0;0;0;0;0;0;0;40;;40
13756;1;3;6;0;0;0;1;0;0;0;1;0;0;70;;70
13758;2;3;5;0;0;0;0;0;0;0;1;0;0;100;;100
13760;6;4;99;0;0;0;0;0;0;0;0;0;0;999999;;60
13766;2;2;99;0;0;0;0;0;0;0;0;0;0;999999;;10
13766;2;3;1;0;0;0;1;0;0;0;0;0;0;7;;7
13767;2;3;1;0;0;1;0;0;0;0;0;0;0;33;;33
13778;4;7;99;0;0;0;0;0;0;0;0;0;0;999999;;20
13780;5;4;99;0;0;0;0;0;0;0;0;0;0;999999;;45
13787;3;4;99;0;0;0;0;0;0;0;0;0;0;999999;;60
13788;5;4;99;0;0;0;0;0;0;0;0;0;0;999999;;16
13797;5;3;2;0;0;0;0;0;0;0;1;0;0;30;;30
13798;6;1;3;0;0;0;0;0;0;0;1;0;0;20;;20
13799;6;3;2;0;0;0;0;0;0;0;1;0;0;20;;20
13802;1;3;6;0;0;1;0;0;0;0;0;0;0;60;;60
13802;1;9;4;0;0;1;0;0;0;0;0;0;0;60;;60
13805;4;3;5;0;0;0;0;0;0;1;0;0;0;40;;40
13805;4;7;1;0;0;0;0;0;0;1;0;0;0;40;;40
13805;4;9;2;0;0;0;0;0;0;1;0;0;0;25;;25
13810;3;4;99;0;0;0;0;0;0;0;0;0;0;999999;;100
13811;5;3;2;0;0;1;0;0;0;0;0;0;0;25;;25
13811;5;4;2;0;0;0;0;0;0;0;0;0;0;12;;12
13817;3;4;99;0;0;0;0;0;0;0;0;0;0;999999;;20
13817;3;5;1;0;0;0;1;0;0;0;0;0;0;15;;15
13817;3;9;99;0;0;0;0;0;0;0;0;0;0;200;;200
13826;3;2;99;0;0;0;0;0;0;0;0;0;0;999999;;20
13826;3;3;7;0;0;0;1;0;0;0;0;0;0;90;;90
13827;2;3;2;0;0;0;0;0;0;0;1;0;0;14;;14
13832;4;4;10;0;0;0;0;0;0;0;0;0;0;50;;50
13835;4;7;3;0;0;0;1;0;0;1;0;0;0;120;;120
13845;5;4;99;0;0;0;0;0;0;0;0;0;0;999999;;15
13853;3;4;99;0;0;0;0;0;0;0;0;0;0;999999;;130
13853;3;5;1;0;0;1;0;0;0;0;0;0;0;10;;10
13854;6;3;5;0;0;0;0;0;0;0;1;0;0;80;;80
13854;6;9;2;0;0;0;1;0;0;0;0;0;0;15;;15
13856;3;9;10;0;0;0;1;0;0;0;0;0;0;400;;400
13861;5;3;1;0;0;0;0;0;0;0;0;1;0;9;;9
13869;4;1;2;0;0;0;1;0;0;0;0;0;0;20;;20
13869;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;26
13881;6;3;3;0;0;0;1;0;0;0;0;0;0;25;;25
13885;6;4;1;0;0;0;0;0;0;0;0;0;0;7;;7
13889;6;2;2;0;0;0;0;0;0;0;0;0;0;999999;;8
13889;6;2;2;0;0;0;0;0;0;0;0;0;0;999999;;8
13889;6;3;4;0;0;0;1;0;0;0;0;0;0;45;;45
13891;5;9;4;0;0;1;1;0;0;0;0;0;1;50;;50
13906;1;3;15;0;0;0;0;0;0;1;0;0;0;75;;75
13909;2;4;99;0;0;0;0;0;0;0;0;0;0;999999;;80
13909;2;5;4;0;0;0;1;0;0;0;0;0;0;40;;40
13915;1;7;2;0;0;0;0;0;0;1;0;0;0;999999;;50
13915;1;9;99;0;0;0;0;0;0;0;0;0;0;999999;;5
13920;4;1;3;0;0;0;0;0;0;1;0;0;0;30;;30
13920;4;3;2;0;0;0;0;0;0;1;0;0;0;20;;20
13927;3;9;6;0;0;0;0;0;0;0;1;0;0;233;;233
13931;1;9;4;0;0;0;0;0;0;0;0;1;0;15;;15
13936;3;9;3;0;0;1;0;0;0;0;0;0;0;230;;230
13937;3;1;2;0;0;0;1;0;0;0;0;0;0;20;;20
13937;3;3;1;0;0;0;0;0;0;0;1;0;0;11;;11
13940;4;3;2;0;0;0;0;0;0;0;1;0;0;15;;15
13940;4;7;1;0;0;0;0;0;0;1;0;0;0;50;;50
13942;1;1;1;0;0;0;1;0;0;0;0;0;0;15;;15
13942;1;7;4;0;0;0;0;0;0;0;1;0;0;50;;50
13942;1;9;1;0;0;0;0;0;0;0;1;0;0;30;;30
13950;1;2;99;0;0;0;0;0;0;0;0;0;0;999999;;15
13950;1;4;3;0;0;0;0;0;0;0;0;0;0;15;;80
13950;1;4;3;0;0;0;0;0;0;0;0;0;0;15;;15
13950;1;7;1;0;0;0;0;0;0;0;1;0;0;25;;25
13950;1;7;1;0;0;0;0;0;0;0;1;0;0;25;;10
13952;2;1;1;0;0;0;0;0;0;0;0;0;1;6;;6
13972;4;1;3;0;0;0;1;0;0;0;0;0;0;59;;59
13972;4;3;6;0;0;0;0;0;0;0;1;0;0;80;;80
13975;1;1;3;0;0;0;0;0;0;0;0;1;0;6;;6
13975;1;3;12;0;0;1;0;0;0;0;0;0;0;80;;80
13975;1;7;4;0;0;0;0;0;0;0;0;1;0;10;;10
13975;1;7;4;0;0;0;0;0;0;0;0;1;0;10;;18
13975;1;9;4;0;0;1;0;0;0;0;0;0;0;30;;30
13983;2;3;4;0;0;1;0;0;0;0;1;0;0;60;;60
13986;2;4;99;0;0;0;0;0;0;0;0;0;0;999999;;40
13988;3;1;1;0;0;0;0;0;0;1;0;0;0;18;;18
13988;3;3;12;0;0;1;0;0;0;0;0;0;0;200;;200
13988;3;5;7;0;0;0;0;0;0;1;0;0;0;55;;55
13990;3;3;1;0;0;0;0;0;0;1;0;0;0;36;;36
13991;1;3;20;0;0;0;0;0;0;0;1;0;0;40;;40
13994;1;1;1;0;0;0;1;0;0;0;0;0;0;14;;14
13994;1;3;4;0;0;0;0;0;0;0;1;0;0;25;;25
13997;1;3;1;0;0;0;0;0;0;1;0;0;0;10;;10
14003;1;5;2;0;0;0;1;0;0;0;0;0;0;10;;10
14013;3;3;2;0;0;0;1;0;0;0;0;0;0;22;;22
14013;3;5;1;0;0;0;1;0;0;0;0;0;0;24;;24
14013;3;9;7;0;0;0;1;0;0;0;1;0;0;200;;200
14014;1;3;4;1;0;0;1;0;0;0;0;0;0;28;;28
14014;1;5;2;0;0;0;1;0;0;0;0;0;0;10;;10
14016;2;3;3;0;0;0;1;0;0;0;0;0;0;30;;30
14016;2;7;2;0;0;0;1;0;0;0;0;0;0;120;;120
14016;2;9;3;0;0;0;0;0;0;0;1;0;0;120;;120
14019;6;2;1;0;0;0;0;0;0;0;0;0;0;999999;;10
14028;5;3;4;0;0;0;0;0;0;0;1;0;0;53;0;53
14028;5;9;3;0;0;0;0;0;0;0;0;0;0;126;0;126
14032;1;3;6;0;0;1;0;0;0;0;0;0;0;200;;200
14046;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;8
14046;1;9;3;0;0;1;0;0;0;0;0;0;0;120;0;120
14051;1;2;99;0;0;0;0;0;0;0;0;0;0;999999;;6
14054;3;3;15;0;0;0;1;0;0;1;1;0;0;100;;100
14056;5;1;4;0;0;0;1;0;0;0;0;0;0;50;;50
14056;5;3;10;0;0;0;0;0;0;1;0;0;0;100;;100
14056;5;9;4;0;0;0;1;0;0;0;0;0;0;100;;100
14063;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;40
14066;5;2;99;0;0;0;0;0;0;0;0;0;0;999999;;20
14066;5;4;2;0;0;0;0;0;0;0;0;0;0;22;;22
14067;3;2;1;0;0;0;0;0;0;0;0;0;0;3;;3
14067;3;2;1;0;0;0;0;0;0;0;0;0;0;3;;6
14067;3;4;99;0;0;0;0;0;0;0;0;0;0;999999;;15
14071;1;2;99;0;0;0;0;0;0;0;0;0;0;999999;;10
14071;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;20
14079;3;4;99;0;0;0;0;0;0;0;0;0;0;999999;;3
14083;3;7;99;0;0;0;0;0;0;0;0;0;0;999999;;35
14086;6;3;1;0;0;0;0;0;0;0;1;0;0;18;;18
14089;1;1;3;0;0;1;0;0;0;0;0;0;0;35;;35
14089;1;2;2;0;0;0;0;0;0;0;0;0;0;30;;30
14089;1;3;2;0;0;0;0;0;0;0;1;0;0;25;;25
14091;6;1;2;0;0;0;0;0;0;1;0;0;0;30;;30
14091;6;3;3;0;0;0;0;0;0;0;1;0;0;20;;20
14091;6;5;1;0;0;0;1;0;0;0;0;0;0;25;;25
14091;6;9;3;0;0;0;1;0;0;0;0;0;0;14;;14
14093;5;3;4;0;0;1;0;0;0;0;1;0;0;40;;40
14099;1;1;1;0;0;0;1;0;0;0;0;0;0;20;;20
14099;1;3;1;0;0;0;1;0;0;0;0;0;0;999999;;20
14104;1;3;1;0;0;0;1;0;0;0;0;0;0;10;;10
14104;1;9;2;0;0;0;0;0;0;0;1;0;0;50;;50
14105;5;9;4;0;0;0;0;0;0;0;1;0;0;50;;50
14113;6;3;3;0;0;1;0;0;0;0;0;0;0;12;;12
14114;1;1;3;0;0;0;0;0;0;1;0;0;0;42;;42
14114;1;2;1;0;0;0;0;0;0;0;0;0;0;6;;6
14114;1;3;5;0;0;0;0;0;0;1;0;0;0;75;;75
14126;2;1;1;0;0;0;1;0;0;0;0;0;0;15;;15
14126;2;3;4;0;0;0;1;0;0;0;0;0;0;12;;12
14126;2;9;4;0;0;0;1;0;0;0;0;0;0;50;;50
14127;3;9;2;0;0;0;1;0;0;0;0;0;0;50;;50
14133;5;2;99;0;0;0;0;0;0;0;0;0;0;999999;;12
14133;5;7;99;0;0;0;0;0;0;0;0;0;0;999999;;130
14143;2;1;1;0;0;1;0;0;0;0;0;0;0;20;;20
14143;2;5;1;0;0;0;0;1;0;0;0;0;0;10;;10
14146;4;1;1;0;0;0;1;0;0;0;0;0;0;15;;15
14146;4;3;1;0;0;0;0;0;0;0;1;0;0;17;;17
14157;1;1;3;0;0;0;0;0;0;1;0;0;0;45;;45
14165;1;3;1;0;0;0;1;0;0;0;0;0;0;23;;23
14170;1;3;3;0;0;0;0;0;0;0;1;0;0;25;;25
14170;1;7;1;0;0;0;0;0;0;0;1;0;0;70;;70
14170;1;9;3;0;0;0;0;0;0;0;1;0;0;80;;80
14181;6;4;99;0;0;0;0;0;0;0;0;0;0;999999;;19
14187;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;120
14188;3;3;10;0;0;0;0;0;0;1;0;0;0;100;;100
14190;4;1;1;0;0;0;0;0;0;1;0;0;0;15;;15
14190;4;5;1;0;0;0;1;0;0;0;0;0;0;30;;30
14191;3;3;2;0;0;1;0;0;0;0;0;0;0;24;;24
14209;5;4;99;0;0;0;0;0;0;0;0;0;0;999999;;52
14213;1;3;3;0;0;0;0;0;0;0;1;0;0;20;;20
14217;6;3;7;0;0;0;0;0;0;1;0;0;0;150;;150
14218;6;3;1;0;0;0;1;0;0;0;0;0;0;20;;20
14230;1;1;1;0;0;0;0;0;0;1;0;0;0;15;;15
14235;4;9;2;0;0;0;1;0;0;0;0;0;0;20;;20
14237;5;1;3;0;0;0;1;0;0;0;0;0;0;60;;60
14237;5;4;99;0;0;0;0;0;0;0;0;0;0;999999;;150
14244;2;3;2;0;0;0;0;0;0;1;1;0;0;43;;43
14244;2;5;1;0;0;1;0;0;0;0;0;0;0;5;;5
14252;3;9;4;0;0;0;1;0;0;0;0;0;0;120;;120
14264;2;3;10;0;0;0;0;0;0;0;1;0;0;100;;100
14267;3;1;4;0;0;0;1;0;0;0;0;0;0;60;;60
14267;3;3;10;0;0;0;0;0;0;1;0;0;0;150;;150
14267;3;5;5;0;0;0;1;0;0;0;0;0;0;60;;60
14267;3;9;15;0;0;0;1;0;0;0;0;0;0;300;;300
14270;6;3;15;0;0;0;0;0;0;0;0;1;0;3;;3
14271;1;3;1;0;0;0;0;0;0;0;0;0;1;4;;4
14272;1;9;2;0;0;0;1;0;0;0;0;0;0;20;;20
14285;4;5;6;0;0;0;1;0;0;0;0;0;0;40;;40
14299;3;2;99;0;0;0;0;0;0;0;0;0;0;999999;;5
14299;3;7;1;0;0;0;1;0;0;0;0;0;0;999999;;1
14299;3;7;1;0;0;0;1;0;0;0;0;0;0;999999;;1
14299;3;9;20;0;0;0;1;0;0;1;0;0;0;500;;500
14304;6;3;3;0;0;0;1;0;0;0;0;0;0;60;;60
14305;1;3;8;0;0;1;0;0;0;0;0;0;0;999999;;80
14305;1;7;1;0;0;1;0;0;0;0;0;0;0;999999;;53
14310;3;3;2;0;0;0;1;0;0;0;0;0;0;15;;15
14312;2;1;2;0;0;0;1;0;0;0;0;0;0;30;;30
14312;2;9;2;0;0;0;1;0;0;0;0;0;0;55;;55
14319;6;1;2;0;0;0;1;0;0;0;0;0;0;30;0;30
14319;6;3;3;0;0;0;0;1;0;0;0;0;0;56;0;56
14331;2;2;1;0;0;0;0;0;0;0;0;0;0;7;;7
14331;2;3;7;0;0;0;0;0;0;1;1;0;1;23;;23
14331;2;7;99;0;0;0;0;0;0;0;0;0;0;999999;;90
14332;5;3;8;0;0;0;1;0;0;1;1;0;0;20;;20
14338;1;4;3;0;0;0;0;0;0;0;0;0;0;36;;36
14349;1;9;2;0;0;0;0;0;0;1;0;0;0;30;;30
14350;6;9;1;0;0;0;0;0;0;1;0;0;0;5;;5
14352;1;3;1;0;0;1;0;0;0;0;0;0;0;18;;18
14355;4;2;99;0;0;0;0;0;0;0;0;0;0;999999;;10
14355;4;3;1;0;0;1;0;0;0;0;0;0;0;20;;20
14355;4;4;4;0;0;0;0;0;0;0;0;0;0;10;;10
14355;4;7;1;0;0;1;0;0;0;0;0;0;0;20;;20
14355;4;9;1;0;0;1;0;0;0;0;0;0;0;25;;25
14365;3;7;2;0;0;0;0;0;0;1;0;0;0;110;;110
14366;5;3;2;0;0;0;0;0;0;0;1;0;0;16;;16
14376;1;1;1;0;0;0;1;0;0;0;0;0;0;15;;15
14376;1;3;3;0;0;0;1;0;0;0;0;0;0;999999;;40
14378;2;9;10;0;0;0;1;0;0;0;1;0;0;150;;150
14389;1;3;10;0;0;0;1;0;1;0;0;1;0;50;;50
14399;1;2;6;0;0;0;0;0;0;0;0;0;0;50;;50
14400;5;3;3;0;0;0;0;0;0;1;0;0;0;30;;30
14401;3;4;99;0;0;0;0;0;0;0;0;0;0;999999;;15
14411;5;1;3;0;0;0;0;0;0;1;0;0;0;45;;45
14411;5;3;6;0;0;0;0;0;0;1;0;0;0;50;;50
14418;5;1;4;0;0;0;0;0;0;0;0;0;1;60;;60
14418;5;9;10;0;0;1;0;0;0;0;0;0;0;200;;200
14419;6;3;10;1;0;0;1;0;0;1;1;0;0;100;;100
14419;6;5;2;0;0;0;0;1;0;0;0;0;0;15;;15
14419;6;7;99;0;0;0;0;0;0;0;0;0;0;999999;;10
14419;6;9;1;0;0;0;0;0;0;0;1;0;0;39;;39
14433;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;8
14436;4;3;1;0;0;0;0;0;0;1;0;0;0;9;;9
14441;2;3;2;0;0;0;0;0;0;0;1;0;0;68;0;68
14443;2;9;3;0;0;0;1;0;0;0;0;0;0;70;;70
14448;2;7;1;0;0;0;0;0;0;0;1;0;0;30;;30
14452;3;1;4;0;0;0;0;0;0;0;1;0;0;65;;65
14452;3;5;1;0;0;0;1;0;0;0;0;0;0;20;;20
14452;3;7;3;0;0;0;0;0;0;0;1;0;0;150;;150
14452;3;9;1;0;0;0;0;0;0;1;0;0;0;20;;20
14456;4;2;10;0;0;0;0;0;0;0;0;0;0;10;;10
14456;4;2;10;0;0;0;0;0;0;0;0;0;0;10;;5
14456;4;5;2;0;0;0;1;0;0;0;0;0;0;4;;4
14458;3;3;1;0;0;1;0;0;0;0;0;0;0;15;;15
14458;3;9;6;0;0;0;0;0;0;1;0;0;0;170;;170
14459;4;3;5;0;0;0;0;0;0;0;1;0;0;150;;150
14467;5;2;99;0;0;0;0;0;0;0;0;0;0;999999;;20
14471;3;1;1;0;0;0;1;0;0;0;0;0;0;16;;16
14471;3;4;99;0;0;0;0;0;0;0;0;0;0;999999;;14
14483;1;1;1;0;0;1;0;0;0;0;0;0;0;10;;10
14483;1;3;40;0;0;0;0;0;0;1;0;0;0;300;;300
14483;1;7;99;0;0;0;0;0;0;0;0;0;0;999999;;6
14495;5;1;1;0;0;0;0;0;0;0;1;0;0;6;;6
14497;4;3;1;0;0;0;0;0;0;1;0;0;0;12;;12
14501;4;3;3;0;0;0;1;0;0;0;0;0;0;30;;30
14501;4;5;2;0;0;0;1;0;0;0;0;0;0;40;;40
14516;4;3;10;0;0;0;0;1;0;0;0;0;0;65;;65
14525;1;1;3;0;0;1;0;0;0;0;0;0;0;50;;50
14528;4;1;1;0;0;1;0;0;0;0;0;0;0;10;;10
14528;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;8
14533;4;3;97;0;0;0;0;0;0;0;1;0;0;400;;400
14533;4;5;4;0;0;1;0;0;0;0;0;0;0;120;;120
14542;5;3;5;0;0;0;0;0;0;1;0;0;0;70;;70
14543;3;3;2;0;0;0;0;0;0;1;0;0;0;30;;30
14544;4;3;10;0;0;0;0;0;0;0;1;0;0;80;;80
14544;4;5;5;0;0;1;0;0;0;0;0;0;0;30;;30
14544;4;7;2;0;0;1;0;0;0;0;0;0;0;40;;40
14550;2;3;6;0;0;0;0;0;0;0;1;0;0;50;;50
14551;2;1;2;0;0;0;0;0;0;0;1;0;0;20;;20
14551;2;4;99;0;0;0;0;0;0;0;0;0;0;999999;;45
14554;6;3;3;0;0;0;0;0;0;0;1;0;0;70;;70
14554;6;9;2;0;0;0;1;0;0;0;0;0;0;60;;60
14561;5;9;2;0;0;0;1;1;0;0;0;0;0;105;;105
14574;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;45
14581;5;3;2;0;0;0;0;0;0;1;0;0;0;20;;20
14582;6;9;3;0;0;0;0;0;0;0;1;1;0;70;;70
14584;3;4;2;0;0;0;0;0;0;0;0;0;0;14;;24
14584;3;4;2;0;0;0;0;0;0;0;0;0;0;14;;14
14585;6;5;2;0;0;0;0;0;0;1;0;0;0;40;;40
14594;5;4;1;0;0;0;0;0;0;0;0;0;0;4;;45
14594;5;4;1;0;0;0;0;0;0;0;0;0;0;4;;4
14595;4;1;3;0;0;0;0;0;0;1;0;0;0;70;;70
14595;4;3;3;0;0;0;0;0;0;1;1;0;0;25;;25
14595;4;5;1;0;0;0;0;0;0;1;0;0;0;45;;45
14598;5;9;2;0;0;0;0;0;0;1;0;0;0;5;;5
14599;3;3;12;0;0;0;0;0;0;0;1;0;0;200;;200
14601;6;3;5;0;0;0;1;0;0;0;0;0;0;45;;45
14601;6;7;1;0;0;0;1;0;0;0;0;0;0;15;;15
14605;2;3;1;0;0;0;1;0;0;0;0;0;0;12;;12
14605;2;5;1;0;0;0;0;0;1;0;0;0;0;15;;15
14613;5;1;3;0;0;1;0;0;0;0;0;0;0;30;;30
14613;5;3;20;0;0;1;0;0;0;0;1;0;1;150;;150
14613;5;9;3;0;0;0;0;0;0;1;0;0;1;25;;25
14625;6;4;3;0;0;0;0;0;0;0;0;0;0;30;;30
14629;5;3;2;0;0;0;0;0;0;0;1;0;0;50;;50
14634;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;11
14637;1;3;4;0;0;1;0;0;0;0;0;0;0;30;;30
14637;1;7;99;0;0;0;0;0;0;0;0;0;0;999999;;20
14640;2;9;10;0;0;0;1;0;0;1;0;0;0;100;;100
14645;1;1;1;0;0;0;1;0;0;0;0;0;0;19;;19
14645;1;3;2;0;0;0;1;0;0;0;0;0;0;34;;34
14646;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;45
14656;3;2;3;0;0;0;0;0;0;0;0;0;0;4;;4
14656;3;5;5;0;0;0;1;0;0;0;0;0;0;40;;40
14665;2;7;99;0;0;0;0;0;0;0;0;0;0;999999;;69
14665;2;9;1;0;0;0;0;0;0;0;0;0;1;18;;18
14668;6;1;2;0;0;0;0;0;0;1;0;0;0;28;;28
14669;3;1;1;0;0;0;1;0;0;0;0;0;0;15;;15
14670;4;3;5;0;0;0;0;0;0;1;0;0;0;999999;;30
14671;3;9;6;0;0;0;0;0;0;1;0;0;0;300;;300
14672;4;1;3;0;0;0;0;0;0;1;0;0;0;42;;42
14673;2;1;2;0;0;0;0;0;0;1;0;0;0;15;;15
14673;2;3;7;0;0;0;0;0;0;1;0;0;0;100;;100
