IDENT_MEN;VAG;NBVEHIC;MARQUE;CARBU1;CARBU2;CARBU3;CARBU4;CARBU5;Anvoi;EXPVOI1;EXPVOI2;EXPVOI3;EXPVOI4;Provoi;Protrav;Km_Auto;Repar_auto;Fraisvoi;Persvoi;Quivoi;Apvoi;Gravoi;Recvoi;Moisvoi;Lieuvoi;Acqvoi;Crevoi;Empvoi;Apervoi;Mcrevoi;Ancvoi;Repvoi;Privoi;MARQUE_D;NUMVEHIC;FRAISVOI_D;REPAR_AUTO_D;MCREVOI_D;PRIVOI_D;REPVOI_D
02984;4;1;WOLKSVAGEN;1;0;0;0;0;2014;1;0;1;0;;90;99999;400;0;1;2;3;;2014;;;;;;;;;;;VOLKSWAGEN - NON SPECIFIE;1;;400;;;
02985;3;1;PEUGEOT;0;1;0;0;0;2000;1;0;1;0;;999;99999;0;0;1;2;3;;2016;12;2;2;3;;;;5;;1500;PEUGEOT - NON SPECIFIE;1;;;;1500;
02986;3;1;VW FOX;1;0;0;0;0;2011;0;0;1;0;;;;0;0;1;1;3;;2016;9;2;2;3;;;;5;;6400;VOLKSWAGEN FOX;1;;;;6400;
02987;4;1;SCENIC;0;1;0;0;0;2013;0;0;1;0;;;;0;0;1;1;3;;2016;9;2;2;3;0;5850;;2;350;6200;RENAULT SCENIC;1;;;;6200;350
02988;4;1;X3;0;1;0;0;0;2012;0;0;1;0;;;;800;0;1;1;3;;2015;;;;;;;;;;;BMW - GROUPE;1;;800;;;
02990;2;2;BREAK SCODA;1;0;0;0;0;1996;0;0;0;1;;;;0;60;1;1;4;;;;;;;;;;;;;SKODA;1;60;;;;
02990;2;2;FIAT;1;0;0;0;0;2004;1;0;1;0;;90;15;0;0;1;1;4;;;;;;;;;;;;;FIAT - NON SPECIFIE;2;;;;;
02991;4;1;PEUGEOT 206;0;1;0;0;0;2005;1;0;1;0;;90;220;800;400;1;1;3;;2006;;;;;;;;;;;PEUGEOT 206;1;400;800;;;
02992;6;1;WOLSVAGEN;0;1;0;0;0;2011;0;0;1;0;;;;0;1500;1;2;3;;2011;;;;;;;;;;;VOLKSWAGEN - NON SPECIFIE;1;1500;;;;
02993;5;1;MITSUBISHI;0;1;0;0;0;2011;0;0;1;0;;;;500;0;1;1;3;;2012;;;;;;;;;;;MITSUBISHI - NON SPECIFIE;1;;500;;;
02994;6;2;CITROEN C3;0;1;0;0;0;2004;0;1;1;0;50;;;2000;500;1;1;3;;2015;;;;;;;;;;;CITROEN C3;1;500;2000;;;
02994;6;2;CITROEN C3;0;1;0;0;0;2006;1;0;0;0;;90;0;0;80;1;2;3;;2016;11;3;2;3;;;;5;;3000;CITROEN C3;2;80;;;3000;
02995;3;1;PEUGEOT 106;1;0;0;0;0;1998;0;0;1;0;;;;0;52;1;1;3;;2014;;;;;;;;;;;PEUGEOT 106;1;52;;;;
02999;3;2;RENAULT KANGOO;0;1;0;0;0;2008;0;0;1;0;;;;547;79;1;1;3;;2011;;;;;;;;;;;RENAULT KANGOO;1;79;547;;;
02999;3;2;TOYOTA AYGO;1;0;0;0;0;2010;0;0;1;0;;;;0;50;1;2;3;;2013;;;;;;;;;;;TOYOTA AYGO;2;50;;;;
03000;1;1;CITROEN;0;1;0;0;0;2012;1;0;1;0;;70;510;999999;80;1;3;3;;2012;;;;;;;;;;;CITROEN - NON SPECIFIE;1;80;300;;;
03001;2;2;MERCEDES;0;1;0;0;0;1996;0;0;1;0;;;;0;0;1;2;3;;2014;;;;;;;;;;;MERCEDES - NON SPECIFIE;1;;;;;
03001;2;2;SKODA;0;1;0;0;0;2005;0;0;1;0;;;;500;600;1;1;3;;2008;;;;;;;;;;;SKODA - NON SPECIFIE;2;600;500;;;
03002;1;1;CITROEN C4;1;0;0;0;0;2011;0;0;1;0;;;;0;0;1;1;3;;2011;;;;;;;;;;;CITROEN C4;1;;;;;
03003;2;1;SUZUKI;1;0;0;0;0;2008;0;0;1;0;;;;0;60;1;1;4;;;;;;;;;;;;;SUZUKI - NON SPECIFIE;1;60;;;;
03004;6;2;AUDI A3;0;1;0;0;0;2005;1;0;1;0;;90;30;600;0;1;2;3;;2010;;;;;;;;;;;AUDI A3;1;;600;;;
03004;6;2;AUDI Q3;0;1;0;0;0;2014;0;1;1;0;0;;;0;0;1;1;3;;2017;6;2;2;3;0;8000;;1;17000;25000;AUDI - GROUPE;2;;;;25000;17000
03008;2;1;RENAULT MEGANE;0;1;0;0;0;2010;1;1;1;0;10;100;400;0;0;1;1;3;;2016;8;2;2;1;999999;0;546;1;1500;7200;RENAULT MEGANE;1;;;546;7200;1500
03009;4;2;VOLKSWAGEN;0;1;0;0;0;2002;1;0;1;0;;80;500;0;0;1;1;3;;2002;;;;;;;;;;;VOLKSWAGEN - NON SPECIFIE;1;;;;;
03009;4;2;VOLKSWAGEN;0;1;0;0;0;2005;1;1;1;0;64;80;84;0;530;1;2;3;;2005;;;;;;;;;;;VOLKSWAGEN - NON SPECIFIE;2;530;;;;
03010;4;1;RENAULT;0;1;0;0;0;2006;0;0;1;0;;;;0;0;1;2;3;;2014;;;;;;;;;;;RENAULT - NON SPECIFIE;1;;;;;
03011;3;2;MITSUBISHI OUTLANDER;0;1;0;0;0;2007;0;0;1;0;;;;0;0;1;1;3;;2011;;;;;;;;;;;MITSUBISHI;1;;;;;
03011;3;2;PEUGEOT 306;0;1;0;0;0;1998;0;0;1;0;;;;0;0;1;2;3;;2000;;;;;;;;;;;PEUGEOT 306;2;;;;;
03012;4;3;306;0;1;0;0;0;1994;0;0;1;0;;;;0;0;1;1;3;;2012;;;;;;;;;;;PEUGEOT 306;1;;;;;
03012;4;3;307;0;1;0;0;0;2002;0;0;1;0;;;;470;0;1;2;3;;2013;;;;;;;;;;;PEUGEOT 307;2;;470;;;
03012;4;3;CAMPING CAR;0;1;0;0;0;2003;0;0;1;0;;;;430;0;1;1;3;;2010;;;;;;;;;;;pas une voiture ?;3;;430;;;
03013;5;1;PEUGEOT 508;0;1;0;0;0;2014;1;0;1;0;;70;99999;0;0;1;1;3;;2014;;;;;;;;;;;PEUGEOT 508;1;;;;;
03014;4;1;HONDA;0;0;0;0;1;2012;0;0;1;0;;;;0;0;1;1;3;;2012;;;;;;;;;;;HONDA - NON SPECIFIE;1;;;;;
03015;2;2;RENAULT CAPTURE;0;1;0;0;0;2013;0;0;1;0;;;;0;0;1;1;3;;2016;6;2;2;3;0;12000;;2;2500;14500;RENAULT CAPTUR;1;;;;14500;2500
03015;2;2;RENAULT CLIO;0;1;0;0;0;1990;0;0;1;0;;;;0;999999;1;3;3;;2014;;;;;;;;;;;RENAULT CLIO;2;318;;;;
03016;4;2;SCENIC;0;1;0;0;0;2010;1;0;1;0;;0;0;0;53;1;1;3;;2012;;;;;;;;;;;RENAULT SCENIC;1;53;;;;
03016;4;2;TWINGO;1;0;0;0;0;2006;1;0;1;0;;80;50;0;0;1;2;3;;2015;;;;;;;;;;;RENAULT TWINGO;2;;;;;
03017;1;1;MONDEO;0;1;0;0;0;1988;0;0;0;1;;;;0;0;2;;3;;1988;;;;;;;;;;;FORD MONDEO;1;;;;;
03018;3;1;RENAULT KADJAR;1;0;0;0;0;2015;0;0;1;0;;;;0;0;1;1;3;;2015;;;;;;;;;;;RENAULT KADJAR;1;;;;;
03019;1;4;FORD C MAX;0;1;0;0;0;2008;0;0;1;0;;;;200;900;1;4;3;;2011;;;;;;;;;;;FORD C-MAX;1;900;200;;;
03019;1;4;FORD KA;1;0;0;0;0;2010;0;0;1;0;;;;0;830;1;1;3;;2010;;;;;;;;;;;FORD KA;2;830;;;;
03019;1;4;KTM;0;1;0;0;0;2014;0;1;1;0;90;;;180;250;1;4;3;;2015;7;;;;;;;;;;pas une voiture ?;3;250;180;;;
03019;1;4;RENAULT CLIO;1;0;0;0;0;2016;0;0;1;0;;;;0;0;1;1;3;;2016;1;2;1;1;6000;2880;990;2;8400;17280;RENAULT CLIO;4;;;990;17280;8400
03020;4;2;MERCEDES;0;1;0;0;0;2006;0;0;0;1;;;;800;0;2;;3;;2012;;;;;;;;;;;MERCEDES - NON SPECIFIE;1;;800;;;
03020;4;2;PEUGEOT;1;0;0;0;0;2015;0;0;1;0;;;;0;0;1;1;3;;2016;4;;;;;;;;;;PEUGEOT - NON SPECIFIE;2;;;;;
03021;4;2;CITROEN BERLINGO;0;1;0;0;0;2009;1;0;1;0;;999;150;0;480;1;1;3;;2014;;;;;;;;;;;CITROEN BERLINGO;1;480;;;;
03021;4;2;DACIA SANDERO;0;1;0;0;0;2014;1;1;1;0;999;999;400;0;0;1;2;3;;2014;;;;;;;;;;;DACIA SANDERO;2;;;;;
03022;1;2;C5 CITROEN;0;1;0;0;0;2005;0;0;0;1;;;;1567;0;1;1;3;;2005;;;;;;;;;;;CITROEN C5;1;;1567;;;
03022;1;2;TWINGO RENAULT;1;0;0;0;0;2006;0;0;1;0;;;;0;163;3;;3;;2014;;;;;;;;;;;RENAULT TWINGO;2;163;;;;
03023;5;1;DACIA LODGY;0;1;0;0;0;2013;0;0;1;0;;;;0;0;1;1;3;;2013;;;;;;;;;;;DACIA;1;;;;;
03024;6;1;CITROEN C CROSSER;0;1;0;0;0;2009;1;0;1;0;;0;200;300;150;1;1;3;;2013;;;;;;;;;;;CITROEN;1;150;300;;;
03026;4;1;FLUANCE;0;1;0;0;0;2012;0;0;1;0;;;;0;329;1;1;3;;2012;;;;;;;;;;;RENAULT;1;329;;;;
03028;4;1;PICASSO C 3;1;0;0;0;0;2016;0;0;1;0;;;;0;0;1;2;3;;2016;10;2;1;1;5000;8000;560;1;2700;13000;CITROEN PICASSO C2 C3;1;;;560;13000;2700
03030;6;1;RENAULT TWINGO;1;0;0;0;0;1994;1;0;0;0;;0;130;0;0;1;1;3;;2014;;;;;;;;;;;RENAULT TWINGO;1;;;;;
03031;2;1;CITROEN C3;0;1;0;0;0;2011;1;0;1;0;;70;190;649;0;1;1;3;;2011;;;;;;;;;;;CITROEN C3;1;;649;;;
03032;5;2;RENAULT CLIO;0;1;0;0;0;2003;1;0;1;0;;80;60;800;0;1;1;3;;2005;;;;;;;;;;;RENAULT CLIO;1;;800;;;
03032;5;2;TOYOTA;0;1;0;0;0;2007;1;0;1;0;;80;50;0;0;1;2;4;;;;;;;;;;;;;TOYOTA - NON SPECIFIE;2;;;;;
03033;2;1;PEUGEOT;1;0;0;0;0;1996;0;0;1;0;;;;0;0;1;1;3;;1998;;;;;;;;;;;PEUGEOT - NON SPECIFIE;1;;;;;
03034;1;2;CITROEN C1;1;0;0;0;0;2015;0;0;1;0;;;;0;0;1;1;1;;2015;10;;;;;;;;;;CITROEN C1;1;;;;;
03034;1;2;CITROEN C3 PICASSO;1;0;0;0;0;2009;0;0;1;0;;;;373;0;1;2;3;;2009;;;;;;;;;;;CITROEN PICASSO C2 C3;2;;373;;;
03035;2;1;RENAULT CLIO;0;1;0;0;0;2001;0;0;1;0;;;;0;0;1;1;3;;2001;;;;;;;;;;;RENAULT CLIO;1;;;;;
03037;3;1;FORD FOCUS;0;1;0;0;0;2002;1;0;1;0;;90;200;0;0;1;1;3;;2006;;;;;;;;;;;FORD FOCUS;1;;;;;
03038;1;1;CITROEN SAXO;1;0;0;0;0;2002;0;0;1;0;;;;330;131;1;1;3;;2002;;;;;;;;;;;CITROEN SAXO;1;131;330;;;
03039;6;1;PEUGEOT PARTNER;0;1;0;0;0;2012;0;0;1;0;;;;999999;0;1;2;3;;2017;3;2;2;3;;;;3;;12500;PEUGEOT PARTNER;1;;1200;;12500;
03040;4;2;BERLINGO CITROEN;0;1;0;0;0;2005;1;0;1;0;;50;150;2000;0;1;1;3;;2007;;;;;;;;;;;CITROEN BERLINGO;1;;2000;;;
03040;4;2;RENAULT CLIO;1;0;0;0;0;2017;1;0;1;0;;40;120;0;365;1;2;3;;2017;1;2;1;1;999999;7000;1095;1;4000;14000;RENAULT CLIO;2;365;;1095;14000;4000
03043;1;1;C2 CITROEN;0;1;0;0;0;2004;0;0;1;0;;;;0;0;1;1;3;;2013;;;;;;;;;;;CITROEN C2;1;;;;;
03044;3;2;MEGANE;0;1;0;0;0;2014;1;0;1;0;;100;515;0;560;1;2;3;;2015;;;;;;;;;;;RENAULT MEGANE;1;560;;;;
03044;3;2;MODUS;0;1;0;0;0;2011;1;0;1;0;;100;600;0;500;1;1;3;;2013;;;;;;;;;;;RENAULT MODUS;2;500;;;;
03045;4;2;BMW;0;1;0;0;0;2014;1;1;1;0;50;40;450;0;0;1;1;3;;2015;;;;;;;;;;;BMW - NON SPECIFIE;1;;;;;
03045;4;2;CLIO;0;1;0;0;0;2007;1;1;1;0;0;70;150;650;0;1;2;3;;2010;;;;;;;;;;;RENAULT CLIO;2;;650;;;
03046;3;3;AUDI A3;0;1;0;0;0;2003;0;0;1;0;;;;0;0;1;1;3;;2008;;;;;;;;;;;AUDI A3;1;;;;;
03046;3;3;BMW SERIE 325I;0;0;0;0;1;2006;0;0;1;0;;;;0;0;1;2;3;;2016;7;3;2;1;8000;0;1340;5;0;8000;BMW SERIE 3;2;;;1340;8000;0
03046;3;3;KANGOO RENAULT;0;1;0;0;0;1999;0;0;1;0;;;;0;0;1;2;3;;2012;;;;;;;;;;;RENAULT KANGOO;3;;;;;
03047;2;2;306 PEUGEOT;0;1;0;0;0;1997;0;0;1;0;;;;1100;0;3;;3;;1998;;;;;;;;;;;PEUGEOT 306;1;;1100;;;
03047;2;2;SANDERA DACIA;0;1;0;0;0;2010;0;0;1;0;;;;350;0;3;;3;;2010;;;;;;;;;;;DACIA SANDERO;2;;350;;;
03048;6;1;PEUGEOT 306;0;1;0;0;0;2000;1;0;1;0;;0;20;500;0;1;1;3;;2000;;;;;;;;;;;PEUGEOT 306;1;;500;;;
03049;5;1;MODUS;0;1;0;0;0;2008;1;0;1;0;;80;202;0;0;1;2;3;;2010;;;;;;;;;;;RENAULT MODUS;1;;;;;
03050;6;1;DACIA SANDERO;1;0;0;0;0;2013;0;0;1;0;;;;0;0;1;1;3;;2015;;;;;;;;;;;DACIA SANDERO;1;;;;;
03051;4;2;RENAULT SCENIC 2;0;1;0;0;0;2008;1;0;0;0;;90;250;0;0;1;2;3;;2010;;;;;;;;;;;RENAULT SCENIC;1;;;;;
03051;4;2;RENAULT SCENIC 3;0;1;0;0;0;2014;0;0;1;0;;;;0;376;1;1;3;;2015;;;;;;;;;;;RENAULT SCENIC;2;376;;;;
03052;1;1;PEUGEOT 107;1;0;0;0;0;2012;1;1;1;0;0;0;150;0;522;1;1;3;;2012;;;;;;;;;;;PEUGEOT 107;1;522;;;;
03053;2;2;AUDI;1;0;0;0;0;1996;1;0;1;0;;80;99999;400;370;1;2;3;;1996;;;;;;;;;;;AUDI - NON SPECIFIE;1;370;400;;;
03053;2;2;OPEL;1;0;0;0;0;2002;1;0;1;0;;80;99999;1700;370;1;1;3;;2002;;;;;;;;;;;OPEL - NON SPECIFIE;2;370;1700;;;
03055;3;1;NISSAN PRIMERA;1;0;0;0;0;1995;0;0;1;0;;;;0;0;1;1;3;;2002;;;;;;;;;;;NISSAN PRIMERA;1;;;;;
03056;3;1;AUDI;0;1;0;0;0;2003;1;0;1;0;;5;500;0;0;1;1;4;;;;;;;;;;;;;AUDI - NON SPECIFIE;1;;;;;
03057;4;2;CITROEN BERLINGO;1;0;0;0;0;2015;0;0;1;0;;;;0;64;1;2;3;;2015;;;;;;;;;;;CITROEN BERLINGO;1;64;;;;
03057;4;2;CITROEN C3;1;0;0;0;0;2015;0;0;1;0;;;;0;64;1;1;3;;2015;;;;;;;;;;;CITROEN C3;2;64;;;;
03058;2;2;C5;0;1;0;0;0;2007;0;0;1;0;;;;0;85;1;1;3;;2013;;;;;;;;;;;CITROEN C5;1;85;;;;
03058;2;2;PEUGEOT 405;1;0;0;0;0;1995;1;0;1;0;;10;50;0;150;3;;3;;1995;;;;;;;;;;;PEUGEOT 405;2;150;;;;
03061;3;2;FIAT 500X;1;0;0;0;0;2015;1;0;1;0;;90;260;0;0;1;1;3;;2015;;;;;;;;;;;FIAT 500;1;;;;;
03061;3;2;PEUGOT 207;0;1;0;0;0;2005;1;0;0;0;;100;80;250;0;1;2;3;;2012;;;;;;;;;;;PEUGEOT 207;2;;250;;;
03063;4;2;BMW SERIE 1;0;1;0;0;0;2009;1;0;1;0;;75;400;0;0;1;2;3;;2013;;;;;;;;;;;BMW SERIE 1;1;;;;;
03063;4;2;PEUGEOT 307;0;1;0;0;0;2001;1;0;1;0;;90;300;500;0;1;1;3;;2008;;;;;;;;;;;PEUGEOT 307;2;;500;;;
03066;2;1;FORD ASTRA;1;0;0;0;0;2001;0;0;1;0;;;;1200;0;1;2;3;;2001;;;;;;;;;;;??;1;;1200;;;
03068;3;2;MERCEDES;0;1;0;0;0;2010;0;0;1;0;;;;0;280;1;1;3;;2012;;;;;;;;;;;MERCEDES - NON SPECIFIE;1;280;;;;
03068;3;2;RENAULT TWINGO;1;0;0;0;0;2008;1;0;1;0;;50;99999;0;115;1;2;3;;2014;;;;;;;;;;;RENAULT TWINGO;2;115;;;;
03069;4;2;CITROEN C1;0;1;0;0;0;2007;1;1;0;0;30;70;465;786;100;1;2;3;;2007;;;;;;;;;;;CITROEN C1;1;100;786;;;
03069;4;2;CITROEN C5;0;1;0;0;0;2009;1;1;0;0;50;50;316;909;396;1;1;3;;2010;;;;;;;;;;;CITROEN C5;2;396;909;;;
03070;1;1;AUSTIN MINI;1;0;0;0;0;1985;1;0;1;0;;16;50;0;0;1;1;4;;;;;;;;;;;;;MINI COOPER;1;;;;;
03071;4;1;PEUGEOT 306;0;1;0;0;0;1998;1;0;1;0;;80;100;80;40;1;1;3;;2015;;;;;;;;;;;PEUGEOT 306;1;40;80;;;
03074;6;2;MOTO BMW;1;0;0;0;0;2010;0;0;1;0;;;;0;0;1;1;3;;2010;;;;;;;;;;;pas une voiture ?;1;;;;;
03074;6;2;TOYOTA AURIS;0;1;0;0;0;2009;0;0;1;0;;;;0;0;1;2;3;;2009;;;;;;;;;;;TOYOTA AURIS;2;;;;;
03075;2;1;PEUGEOT;1;0;0;0;0;2000;0;0;0;1;;;;0;180;1;1;3;;2014;;;;;;;;;;;PEUGEOT - NON SPECIFIE;1;180;;;;
03076;5;1;AUDI;1;0;0;0;0;2015;1;0;0;0;;80;2000;0;378;1;1;1;;2015;;;;;;;;;;;AUDI - NON SPECIFIE;1;378;;;;
03077;6;1;RENAULT CLIO;0;1;0;0;0;2010;0;1;1;0;10;;;0;400;1;1;3;;2010;;;;;;;;;;;RENAULT CLIO;1;400;;;;
03078;1;1;TOYOTA COROLLA;1;0;0;0;0;2009;0;0;1;0;;;;2059;0;1;1;3;;2009;;;;;;;;;;;TOYOTA COROLLA;1;;2059;;;
03079;1;1;RENAULT CLIO 4;1;0;0;0;0;2016;1;0;1;0;;80;238;0;0;1;1;3;;2016;5;2;1;3;0;16370;;1;400;16770;RENAULT CLIO;1;;;;16770;400
03080;2;1;SCENIC;1;0;0;0;0;1997;0;0;1;0;;;;0;0;1;1;3;;2015;11;;;;;;;;;;RENAULT SCENIC;1;;;;;
03081;5;2;C5;0;1;0;0;0;2012;0;0;1;0;;;;0;200;3;;3;;2016;3;;;;;;;;;;CITROEN C5;1;200;;;;
03081;5;2;CLIO;1;0;0;0;0;2003;0;0;1;0;;;;0;49;3;;3;;2013;;;;;;;;;;;RENAULT CLIO;2;49;;;;
03083;3;2;FORD FIESTA;1;0;0;0;0;1993;0;0;1;0;;;;0;20;3;;3;;2013;;;;;;;;;;;FORD FIESTA;1;20;;;;
03083;3;2;RENAULT MEGANE;0;1;0;0;0;2015;1;0;1;0;;43;350;0;30;1;2;3;;2015;;;;;;;;;;;RENAULT MEGANE;2;30;;;;
03084;1;1;PEUGEOT 106;1;0;0;0;0;1999;0;0;1;0;;;;0;0;1;1;3;;1999;;;;;;;;;;;PEUGEOT 106;1;;;;;
03085;2;2;ALPHA ROMEO MITO;0;1;0;0;0;2010;0;0;1;0;;;;0;0;1;2;3;;2014;;;;;;;;;;;ALFA ROMEO - GROUPE;1;;;;;
03085;2;2;FORD FOCUS;0;1;0;0;0;2008;1;0;1;0;;3;550;0;0;1;1;3;;2015;;;;;;;;;;;FORD FOCUS;2;;;;;
03086;3;1;RENAULT CLIO;1;0;0;0;0;1999;0;0;1;0;;;;0;0;1;1;3;;2015;;;;;;;;;;;RENAULT CLIO;1;;;;;
03087;5;1;FORD FIESTA;1;0;0;0;0;2004;0;0;1;0;;;;280;116;1;1;3;;2004;;;;;;;;;;;FORD FIESTA;1;116;280;;;
03088;1;2;TOURAN;0;1;0;0;0;2001;0;0;1;0;;;;0;0;1;4;3;;2001;;;;;;;;;;;VOLKSWAGEN TOURAN;1;;;;;
03088;1;2;TOYOTA RAV4;0;1;0;0;0;2001;0;1;0;0;20;;;0;0;1;3;3;;2001;;;;;;;;;;;TOYOTA RAV10;2;;;;;
03090;2;1;CLIO 2;0;1;0;0;0;2009;1;1;1;0;0;0;55;0;0;1;1;3;;2013;;;;;;;;;;;RENAULT CLIO;1;;;;;
03091;3;2;PEUGEOT 306;0;1;0;0;0;2001;0;0;1;0;;;;0;0;1;1;3;;2005;;;;;;;;;;;PEUGEOT 306;1;;;;;
03091;3;2;RENAULT CAPTURE;0;1;0;0;0;2015;0;0;1;0;;;;0;0;3;;3;;2016;10;2;2;1;14000;900;1224;2;2000;16900;RENAULT CAPTUR;2;;;1224;16900;2000
03092;1;1;PEUGEOT 306;0;1;0;0;0;2007;0;0;1;0;;;;1213;0;1;1;4;;;;;;;;;;;;;PEUGEOT 306;1;;1213;;;
03093;5;2;CAPTURE;0;1;0;0;0;2014;1;0;1;0;;80;145;0;300;1;1;3;;2014;;;;;;;;;;;RENAULT CAPTUR;1;300;;;;
03093;5;2;RENAULT;1;0;0;0;0;2009;0;0;1;0;;;;0;115;1;2;3;;2015;;;;;;;;;;;RENAULT - NON SPECIFIE;2;115;;;;
03094;4;1;RENAULT CLIO;1;0;0;0;0;2003;0;0;1;0;;;;0;40;1;1;3;;2016;1;;;;;;;;;;RENAULT CLIO;1;40;;;;
03095;4;1;SUZUKI;0;1;0;0;0;2007;0;0;1;0;;;;0;0;1;1;3;;2007;;;;;;;;;;;SUZUKI - NON SPECIFIE;1;;;;;
03096;1;2;FORD;0;1;0;0;0;2006;0;0;0;1;;;;3000;0;1;1;3;;2006;;;;;;;;;;;FORD - NON SPECIFIE;1;;3000;;;
03096;1;2;PEUGEOT;0;1;0;0;0;2012;0;1;0;0;100;;;0;0;1;1;3;;2016;3;2;2;3;;;;3;;10000;PEUGEOT - NON SPECIFIE;2;;;;10000;
03097;5;1;RENAULT CLIO;1;0;0;0;0;1997;0;0;0;1;;;;0;0;2;;3;;1997;;;;;;;;;;;RENAULT CLIO;1;;;;;
03098;2;2;CITROEN C3;0;1;0;0;0;2011;1;0;1;0;;90;20;0;0;1;2;3;;2014;;;;;;;;;;;CITROEN C3;1;;;;;
03098;2;2;KIA SPORTAGE;0;1;0;0;0;2014;1;1;1;0;80;60;125;0;0;1;1;1;;2014;;;;;;;;;;;KYA - GROUPE;2;;;;;
03099;5;5;CITROEN ACADIANE;1;0;0;0;0;1979;0;0;1;0;;;;1200;0;1;1;3;;2012;;;;;;;;;;;CITROEN - UTILITAIRE;1;;1200;;;
03099;5;5;MINI;0;1;0;0;0;2012;1;0;1;0;;70;99999;0;350;1;2;3;;2015;;;;;;;;;;;MINI COOPER;2;350;;;;
03099;5;5;R 12;1;0;0;0;0;1975;0;0;1;0;;;;0;0;1;1;3;;2008;;;;;;;;;;;RENAULT;3;;;;;
03099;5;5;R 12;1;0;0;0;0;1979;0;0;1;0;;;;480;0;1;1;3;;2015;;;;;;;;;;;RENAULT;4;;480;;;
03099;5;5;R 12 GORDINI;1;0;0;0;0;1972;0;0;1;0;;;;0;0;1;1;3;;2016;10;3;2;3;;;;5;;16000;RENAULT;5;;;;16000;
03100;6;2;MERCEDES;0;1;0;0;0;1990;1;1;1;0;15;60;700;1000;0;1;1;3;;2016;3;;;;;;;;;;MERCEDES - NON SPECIFIE;1;;1000;;;
03100;6;2;PEUGOET 207;0;1;0;0;0;2000;1;0;1;0;;70;700;0;0;1;2;3;;2016;7;;;;;;;;;;PEUGEOT 207;2;;;;;
03101;5;2;FORD KUGA;0;1;0;0;0;2014;0;0;1;0;;;;0;260;1;2;3;;2014;;;;;;;;;;;FORD KUGA;1;260;;;;
03101;5;2;OPEL KARL;1;0;0;0;0;2016;0;0;1;0;;;;0;0;3;;3;;2017;3;2;2;3;0;8200;;1;1700;9900;OPEL;2;;;;9900;1700
03102;1;2;AUDY;0;1;0;0;0;2013;0;0;1;0;;;;0;550;1;1;3;;2013;;;;;;;;;;;AUDI - NON SPECIFIE;1;550;;;;
03102;1;2;AUDY A3;0;1;0;0;0;2009;0;0;1;0;;;;0;450;1;2;3;;2009;;;;;;;;;;;AUDI A3;2;450;;;;
03103;6;1;MERCEDES CLASSE A;1;0;0;0;0;2012;0;0;1;0;;;;0;300;1;1;3;;2012;;;;;;;;;;;MERCEDES CLASSE A;1;300;;;;
03104;2;1;CLIO;0;1;0;0;0;2008;1;0;1;0;;90;500;0;40;1;1;3;;2008;;;;;;;;;;;RENAULT CLIO;1;40;;;;
03106;5;4;FORD;0;1;0;0;0;2011;1;0;1;0;;80;400;0;0;1;1;3;;2011;;;;;;;;;;;FORD - NON SPECIFIE;1;;;;;
03106;5;4;PEUGEOT 406;0;1;0;0;0;1997;0;0;1;0;;;;420;50;1;2;3;;1997;;;;;;;;;;;PEUGEOT 406;2;50;420;;;
03106;5;4;RENAULT EXPRESS;0;1;0;0;0;1998;0;0;1;0;;;;0;140;3;;3;;9999;;;;;;;;;;;RENAULT EXPRESS;3;140;;;;
03106;5;4;SEAT LEON;0;1;0;0;0;2009;1;0;1;0;;50;250;0;999999;1;3;3;;2015;;;;;;;;;;;SEAT LEON;4;140;;;;
03108;6;2;CITROEN;0;1;0;0;0;2007;0;1;0;0;100;;;0;80;3;;3;;2014;;;;;;;;;;;CITROEN - NON SPECIFIE;1;80;;;;
03108;6;2;MERCEDES;1;0;0;0;0;2015;0;1;1;0;5;;;0;500;3;;3;;2015;;;;;;;;;;;MERCEDES - NON SPECIFIE;2;500;;;;
03109;3;2;CITROEN C4;0;1;0;0;0;2011;1;0;1;0;;80;125;0;390;1;2;3;;2013;;;;;;;;;;;CITROEN C4;1;390;;;;
03109;3;2;SUZUKI SAMOURAI;0;1;0;0;0;1979;0;0;1;0;;;;0;0;1;1;3;;2014;;;;;;;;;;;SUZUKI SAMURAI 4X4;2;;;;;
03110;3;2;CITROEN C2;0;1;0;0;0;2007;0;0;1;0;;;;180;0;1;2;3;;2009;;;;;;;;;;;CITROEN C2;1;;180;;;
03110;3;2;KYAA;0;1;0;0;0;2009;0;0;1;0;;;;250;0;1;1;3;;2011;;;;;;;;;;;KYA - NON SPECIFIE;2;;250;;;
03112;2;1;LUPO;1;0;0;0;0;2000;0;0;1;0;;;;0;0;1;1;3;;2012;;;;;;;;;;;VOLKSWAGEN LUPO;1;;;;;
03114;4;2;RENAULT KANGOO;0;1;0;0;0;2012;1;0;1;0;;90;99999;0;0;1;2;3;;2012;;;;;;;;;;;RENAULT KANGOO;1;;;;;
03114;4;2;RENAULT LAGUNA;0;1;0;0;0;2016;1;0;1;0;;50;880;0;0;3;;3;;2016;10;2;1;1;12000;0;1750;5;0;12000;RENAULT LAGUNA;2;;;1750;12000;0
03116;1;1;PEUGEOT 307;0;1;0;0;0;2007;1;0;1;0;;70;230;0;60;1;1;3;;2011;;;;;;;;;;;PEUGEOT 307;1;60;;;;
