IDENT_MEN;numgarage;Nbgar;STATUGAR;ANACQGAR;PRIXGAR;NATGAR1;NATGAR2;NATGAR3;NATGAR4;NATGAR5;NATGAR6;NATGAR7;NATGAR8;NATGAR9;Mloyg;Mremg;Mtaxg;Massg;Mcharg;vag;MASSG_D;MCHARG_D;MLOYG_D;MREMG_D;MTAXG_D;PRIXGAR_D
04831;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
04832;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
04834;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
04844;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
04844;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
04847;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
04848;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
04849;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
04850;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
04852;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
04855;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
04856;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
04858;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
04858;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
04860;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
04863;1;1;2;;;1;0;0;0;0;0;0;0;0;51;;;;;3;;;51;;;
04866;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
04870;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
04873;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
04877;1;1;1;2;;0;0;1;0;0;0;0;0;0;;;120;;;4;;;;;120;
04882;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
04883;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
04884;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
04887;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
04887;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
04888;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
04890;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
04891;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
04893;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
04894;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
04900;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
04903;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
04905;1;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
04905;2;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
04907;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
04910;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
04911;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
04913;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
04915;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
04917;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
04918;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
04925;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
04926;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
04928;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
04930;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
04931;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
04932;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
04935;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
04936;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
04937;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
04939;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
04941;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
04942;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
04946;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
04947;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
04949;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
04954;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
04956;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
04957;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
04958;1;2;2;;;1;0;0;0;0;0;0;0;0;0;;;;;2;;;;;;
04958;2;2;2;;;1;0;0;0;0;0;0;0;0;0;;;;;2;;;;;;
04960;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
04960;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
04961;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
04963;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
04967;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
04970;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
04973;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
04976;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
04978;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
04979;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
04980;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
04981;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
04982;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
04985;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
04986;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
04987;1;1;2;;;1;0;0;0;0;0;0;0;0;600;;;;;3;;;600;;;
04988;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
04989;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
04993;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
04995;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
04997;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
04998;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05002;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05003;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05006;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05012;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05013;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05021;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05022;1;3;1;1;99999999;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;1
05022;2;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05022;3;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05023;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05026;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05028;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05029;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05032;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05033;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05033;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05034;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05036;1;1;2;;;1;0;0;0;0;0;0;0;0;1080;;;;;4;;;1080;;;
05040;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05040;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05041;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05041;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05042;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05045;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05047;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05048;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05050;1;1;1;2;;0;0;1;0;0;0;0;1;0;;;150;;120;2;;120;;;150;
05051;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05052;1;1;2;;;1;0;0;0;0;0;0;0;0;336;;;;;2;;;336;;;
05054;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05057;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05061;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05062;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05063;1;2;1;2;;0;0;0;0;0;1;0;0;0;;;;;10;3;;10;;;;
05063;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05066;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05066;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05067;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05068;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05069;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05069;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05072;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05072;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05073;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05075;1;1;2;;;1;0;0;0;0;0;0;0;0;900;;;;;5;;;900;;;
05077;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05079;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05079;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05080;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05081;1;1;2;;;1;0;0;0;0;1;0;0;0;27;;;;999999;2;;24;27;;;
05083;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05083;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05084;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05085;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05086;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05088;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05091;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05092;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05094;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05097;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05100;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05103;1;1;1;2;;0;1;0;0;0;0;0;0;0;;999999;;;;2;;;;2688;;
05104;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05105;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05106;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05108;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05109;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05110;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05119;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05124;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05130;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05130;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05131;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05136;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05137;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05137;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05139;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05141;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05142;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05146;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05147;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05147;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05151;1;1;2;;;1;0;0;0;0;0;0;0;0;50;;;;;1;;;50;;;
05154;1;1;2;;;1;0;0;0;0;0;0;0;0;55;;;;;1;;;55;;;
05157;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05158;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05161;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05163;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05164;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05168;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05170;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05171;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05177;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05178;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05181;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05184;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05186;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05189;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05190;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05193;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05194;1;1;1;2;;0;0;0;0;0;1;0;0;0;;;;;999999;2;;36;;;;
05195;1;1;2;;;1;0;0;0;0;0;0;0;0;520;;;;;6;;;520;;;
05197;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05198;1;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05198;2;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05198;3;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05204;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05206;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05208;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05209;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05211;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05215;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05216;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05217;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05218;1;1;2;;;1;0;1;0;0;0;0;0;0;360;;12;;;2;;;360;;12;
05220;1;1;1;2;;0;0;1;0;0;0;0;0;0;;;132;;;5;;;;;132;
05221;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05222;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05223;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05227;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05234;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05235;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05238;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05240;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05243;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05245;1;1;2;;;1;0;0;0;0;0;0;0;0;600;;;;;2;;;600;;;
05247;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05248;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05250;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05251;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05252;1;2;2;;;1;0;0;0;0;0;0;0;0;300;;;;;1;;;300;;;
05252;2;2;2;;;1;0;0;0;0;0;1;0;0;540;;;;31;1;;31;540;;;
05256;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05257;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05257;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05262;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05264;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05265;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05265;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05266;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05269;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05270;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05271;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05272;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05275;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05277;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05278;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05279;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05280;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05284;1;2;2;;;1;0;0;0;0;0;0;0;0;48;;;;;4;;;48;;;
05284;2;2;2;;;1;0;0;0;0;0;0;0;0;96;;;;;4;;;96;;;
05285;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05286;1;1;1;2;;0;0;1;0;0;0;1;0;0;;;410;;300;1;;300;;;410;
05288;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05289;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05290;1;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05290;2;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05291;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05298;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05299;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05300;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05304;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05306;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05308;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05309;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05310;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05313;1;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05313;2;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05314;1;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05314;2;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05319;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05322;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05324;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05326;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05327;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05329;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05330;1;1;1;1;30000;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;30000
05331;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05332;1;1;2;;;1;0;0;0;0;0;0;0;0;156;;;;;4;;;156;;;
05333;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05334;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05335;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05338;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05339;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05340;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05345;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05346;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05349;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05353;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05354;1;4;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05354;2;4;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05354;3;4;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05354;4;4;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05355;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05355;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05358;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05359;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05361;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05363;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05366;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05367;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05368;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05370;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05372;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05375;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05376;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05377;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05378;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05382;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05384;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05385;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05385;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05388;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05389;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05390;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05392;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05393;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05393;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05394;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05399;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05402;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05407;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05409;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05409;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05410;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05414;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05417;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05422;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05429;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05430;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05432;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05433;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
05436;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
05437;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
05439;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
05440;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
05442;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
05442;2;2;1;1;99999999;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;400
