IDENT_MEN;numordre;NBH1;Hodcharg;Hodaid;Hodsex;Hodan;HODLN01;HODLN02;HODLN03;HODLN04;HODLN05;HODLN06;HODLN07;HODLN08;HODLN09;HODLN10;HODLN11;HODLN12;HODLN13;HODLN14;HODLN15;HODLN16;HODLN17;HODLN18;HODLN19;HODLN20;HodFra;HodMat;Hodco;Hodenf;Hodetu;Hodocc;Hodniv;Hodtra;HodcsA;HodcsE;vag;HODRES7
00880;1;2;1;2;2;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;6;
00880;2;2;1;2;1;2015;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;0;;;;6;
00886;1;1;1;2;2;1989;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;1;2;8;2;;;3;
00917;1;3;1;2;2;1988;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;5;;;5;1;
00917;2;3;1;2;2;1979;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;8;;;2;1;
00920;1;2;1;2;1;1993;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;7;;;5;3;
00936;1;1;1;2;2;2000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;5;1;5;;6;
00937;1;5;1;2;2;1997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2;3;7;2;;;3;
00937;2;5;1;2;2;1990;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;2;5;2;;;3;
00937;3;5;1;2;1;1995;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2;3;7;2;;;3;
00937;4;5;1;2;2;1993;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;5;2;;;3;
00971;1;4;1;2;1;1996;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;3;7;2;;;2;
01011;1;1;1;2;1;1993;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;1;1;5;;;6;1;
01035;1;3;1;2;2;1990;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;3;7;1;5;;4;
01035;2;3;1;2;2;1986;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;7;;;5;4;
01035;3;3;1;2;1;1993;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;1;1;6;;;5;4;
01042;1;4;1;2;1;1992;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;1;2;8;2;;;1;
01052;1;2;1;2;1;1997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;7;2;;;2;
01052;2;2;1;2;2;1995;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;2;8;1;5;;2;
01063;1;3;1;2;1;1996;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;3;;;4;6;
01063;2;3;1;2;1;1991;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;2;3;1;4;;6;
01074;1;2;1;2;1;1997;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;2;4;2;;;4;
01089;1;1;1;2;1;2000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2;3;6;2;;;6;
01094;1;3;1;2;1;2002;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;;3;3;2;;;4;
01107;1;3;1;2;2;1983;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;7;3;2;;;1;
01108;21;5;2;1;2;1973;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;1;1;6;;;5;3;7
01108;22;5;2;1;2;1967;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;4;1;2;4;1;5;;3;7
01111;1;3;1;2;2;1976;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;1;7;;;5;6;
01111;2;3;1;2;1;1994;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;1;5;;;6;6;
01111;3;3;1;2;1;1983;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;7;;;5;6;
01117;1;2;1;2;2;1994;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;6;
01117;2;2;1;2;2;1995;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;6;
01135;1;1;1;2;1;1996;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;2;3;7;2;;;1;7
01169;1;3;1;2;1;2001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;;3;4;2;;;2;
01169;2;3;1;2;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;1;;;;2;
01169;3;3;1;2;2;2001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;;3;4;2;;;2;
01184;1;2;1;2;2;2004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;3;;;;1;
01184;2;2;1;2;2;2001;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;;3;3;2;;;1;
01207;1;1;1;2;2;1996;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;5;;;5;6;
01211;1;1;1;2;2;1997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;2;3;4;2;;;2;
01217;1;2;1;2;2;1995;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;5;
01217;2;2;1;2;1;2001;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;2;3;4;2;;;5;
01236;1;1;1;2;2;1994;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;8;2;;;5;
01253;1;1;1;2;2;1999;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2;3;4;2;;;4;
01273;1;2;1;2;2;1998;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;0;2;7;4;2;;;1;7
01273;2;2;1;2;2;1996;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;1;
01284;1;3;1;1;1;1994;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;3;;;5;1;
01284;21;3;1;1;1;1994;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;3;;;5;1;
01286;1;4;1;1;2;1997;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;2;3;7;2;;;1;
01286;2;4;1;1;2;1999;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2;3;7;2;;;1;
01286;21;4;1;1;2;1990;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;5;;;5;1;
01286;22;4;1;1;2;1996;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;5;;;5;1;
01316;1;1;1;2;1;1999;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;2;3;5;2;;;1;
01319;1;6;1;2;1;1993;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;1;7;0;2;;;2;
01333;1;2;1;1;2;1996;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;2;3;4;2;;;2;
01333;21;2;1;1;2;1995;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;7;;;5;2;
01339;1;3;1;2;1;2005;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;4;;;;3;;;;1;
01339;2;3;1;2;2;2001;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;2;3;4;2;;;1;
01343;21;4;2;1;1;1965;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;3;1;1;8;;;3;4;
01343;22;4;2;1;2;1975;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;8;;;3;4;
01350;1;2;1;2;2;1982;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;1;1;7;;;3;4;7
01350;2;2;1;2;1;1988;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;2;3;7;2;;;4;
01357;1;1;1;2;1;2006;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;2;
01365;1;1;1;2;2;1983;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;7;;;4;3;
01381;1;1;1;2;2;1985;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;8;;;5;1;
01388;1;1;1;2;2;1998;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;3;
01399;1;1;1;2;2;1994;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2;3;8;2;;;5;
01406;1;2;1;2;2;1992;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;8;;;5;2;
01406;2;2;1;2;2;1988;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;2;1;8;;;2;2;3
01407;1;2;1;2;1;1981;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;8;;;5;5;
01408;1;3;1;2;1;1977;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2;3;7;2;;;3;
01417;1;1;1;2;2;1996;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;1;5;;2;
01421;1;1;1;1;2;2006;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;3;;;;3;;;;5;6
01421;21;1;1;1;1;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;3;;;;2;;;;5;6
01426;1;2;1;2;2;1994;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;5;;;5;3;
01426;2;2;1;2;2;1998;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;2;5;2;;;3;
01438;1;1;1;2;1;2006;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;4;;;;2;;;;2;6
01440;1;3;1;2;2;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;6;
01440;2;3;1;2;2;2008;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;6;
01440;3;3;1;2;1;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;6;
01446;1;2;1;2;2;1997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;2;3;7;2;;;6;
01447;1;3;1;2;2;1992;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;2;8;2;;;3;
01454;1;3;1;2;2;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;3;;;;2;;;;4;6
01454;2;3;1;2;1;2005;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;3;0;;;3;;;;4;6
01454;3;3;1;2;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;3;;;;2;;;;4;6
01457;1;1;1;2;2;2001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;;3;4;2;;;1;
01466;1;1;1;2;1;1993;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2;3;7;2;;;5;
01488;1;3;1;2;1;1961;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;1;7;3;1;6;;2;
01489;21;3;2;1;1;1956;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;4;1;1;7;;;2;6;
01489;22;3;2;1;1;1967;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;3;1;1;7;;;5;6;
01489;23;3;2;1;2;1963;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;3;1;1;7;;;5;6;
01490;1;6;1;2;1;2006;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;3;;;;5;
01490;2;6;1;2;2;2009;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;5;
01490;3;6;1;2;1;1999;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2;3;7;2;;;5;
01490;4;6;1;2;1;2003;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;;3;4;2;;;5;
01490;5;6;1;2;1;2013;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;5;
01490;6;6;1;2;2;2005;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;0;;;3;;;;5;
01491;1;1;1;2;2;1997;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;2;3;7;2;;;1;
01497;1;1;1;2;1;1995;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;7;2;;;5;
01500;1;5;1;1;2;1976;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;1;2;0;2;;;1;6
01500;21;5;1;1;1;1980;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;2;99;1;5;;1;
01500;22;5;1;1;1;1985;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;2;99;1;5;;1;
01500;23;5;1;1;1;1978;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;99;1;2;1;2;;;1;
01500;24;5;1;1;1;1983;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;5;1;1;3;;;5;1;
01500;25;5;1;1;1;1990;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;3;1;9;5;;;;1;
01516;1;2;1;2;1;1996;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;7;2;;;1;
01516;2;2;1;2;2;1994;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;1;
01517;21;6;2;1;2;1982;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;1;4;;;5;1;
01529;1;2;1;2;1;2001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;4;
01529;2;2;1;2;1;2005;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;3;;;;4;
01531;1;5;1;2;2;1992;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;1;6;3;2;;;2;5
01531;2;5;1;2;1;1991;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;0;1;1;3;;;6;2;5
01531;3;5;1;2;2;1997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;0;1;6;3;2;;;2;5
01531;4;5;1;2;2;2004;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;3;;;;3;;;;2;5
01531;5;5;1;2;1;2000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;0;2;3;4;2;;;2;5
01544;1;2;1;2;2;1997;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2;3;4;1;5;;4;
01544;2;2;1;2;1;1993;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;1;5;;4;
01550;1;1;1;2;2;1997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;2;
01559;1;2;1;2;2;1989;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;2;7;1;3;;2;
01572;1;1;1;2;2;1995;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;2;4;1;5;;6;
01573;1;1;1;2;2;1992;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;3;8;1;3;;3;
01574;1;2;1;2;1;1973;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;8;;;4;2;
01574;2;2;1;2;2;1967;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;8;;;4;2;
01575;1;2;1;2;2;1986;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;2;5;1;5;;3;
01602;1;1;1;2;2;1994;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;1;
01610;1;1;1;2;1;2001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;4;
01613;1;2;1;2;1;2002;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;;3;4;2;;;6;
01613;2;2;1;2;2;2006;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;3;;;;6;
01617;1;2;1;2;2;1994;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;4;
01637;21;5;2;1;2;1970;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;2;3;7;2;;;3;6
01638;21;2;2;1;2;1982;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;1;4;;;5;1;
01652;1;3;1;2;1;1996;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;4;;;5;5;
01652;2;3;1;2;1;1993;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;5;;;4;5;
01652;3;3;1;2;1;1994;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;5;;;6;5;
01658;1;5;1;2;2;2002;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;0;;3;3;2;;;5;7
01658;2;5;1;2;2;1997;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;0;2;3;6;2;;;5;7
01671;1;7;1;2;1;1994;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;;;6;3;
01671;2;7;1;2;2;1993;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;3;
01671;3;7;1;2;1;1978;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;7;;;5;3;
01671;4;7;1;2;1;1984;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;7;;;3;3;
01671;5;7;1;2;1;1998;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;3;
01671;6;7;1;2;2;2003;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;0;;;3;;;;3;
01671;7;7;1;2;2;1990;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;1;4;;;5;3;
01676;1;3;1;2;1;1999;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;9;2;;;3;
01687;1;1;1;2;1;1997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;4;
01691;1;2;1;2;2;1997;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;7;2;;;3;
01696;1;1;1;2;2;2008;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;2;;;;2;;;;1;
01701;1;4;1;2;2;1996;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;2;
01734;1;2;1;2;1;2002;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;;3;3;2;;;4;
01738;1;3;1;2;2;2005;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;3;;;;3;
01738;2;3;1;2;2;2000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;3;
01738;3;3;1;2;2;2001;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;3;
01739;1;1;1;2;1;2005;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;3;;;;2;
01743;1;2;1;2;1;2006;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;1;
01743;2;2;1;2;2;2002;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;0;;;3;;;;1;
01763;1;1;1;2;2;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;1;;;;4;
01770;1;2;1;2;2;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;5;
01770;2;2;1;2;2;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;5;
01781;1;2;1;2;2;1994;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;7;2;;;2;
01781;2;2;1;2;2;1992;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;7;;;5;2;
01787;21;4;2;1;2;1982;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;3;;;6;5;
01809;21;4;2;1;1;1973;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;7;;;4;5;
01810;1;1;1;2;1;1989;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;7;;;5;3;
01814;1;2;1;2;2;1999;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;2;
01814;2;2;1;2;2;1999;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;2;
01821;1;1;1;2;2;1989;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;6;4;2;;;1;
01823;1;1;1;2;2;1995;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;2;3;4;2;;;3;3
01825;1;3;1;2;1;2004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;3;;;;2;
01825;2;3;1;2;2;2006;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;2;
01825;3;3;1;2;1;2010;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;2;
01828;21;2;2;1;2;1989;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;1;1;4;;;4;5;7
01828;22;2;2;1;2;1993;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;1;8;;;4;5;
01831;21;4;2;1;1;1979;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;6;;;5;4;
01842;1;1;1;2;1;1993;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;2;
01843;1;1;1;2;1;1991;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;2;3;8;2;;;5;7
01852;1;1;1;2;2;2003;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;0;;;3;;;;2;
01863;1;1;1;2;2;1992;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;8;;;4;4;
01873;1;3;1;2;2;1995;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2;3;8;2;;;6;
01883;1;2;1;2;2;1995;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2;3;8;2;;;3;
01883;2;2;1;2;1;1987;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;2;3;2;;;3;
