IDENT_MEN;VAG;NBVAC;NUMSEJ;Paysej;SITUSJ1;SITUSJ2;SITUSJ3;SITUSJ4;SITUSJ5;Motifsej;QUISEJ01;QUISEJ02;QUISEJ03;QUISEJ04;QUISEJ05;QUISEJ06;QUISEJ07;QUISEJ08;QUISEJ09;QUISEJ10;QUISEJ11;QUISEJ12;QUISEJ13;QUISEJ14;QUISEJ15;QUISEJ16;QUISEJ17;QUISEJ18;QUISEJ19;QUISEJ20;Dursej;Forfait;TYPFORF1;TYPFORF2;TYPFORF3;TYPFORF4;TYPFORF5;TYPFORF6;TYPFORF7;TYPFORF8;Preforf;Mforfait;Trforf;Trans;Mtrans;Trtrans;Heber;Mheber;Trheber;Repas;Mrepas;Trrepas;Alimdo;Malimdo;Tralimdo;Lois;Mlois;Trlois;Aut;Natsej;Maut;Traut;TRSEJOUR;MALIMDO_D;MAUT_D;MFORFAIT_D;MHEBER_D;MLOIS_D;MREPAS_D;MTRANS_D;TRSEJOUR_D
00104;6;1;1;3;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;0;1;0;0;0;0;0;;300;;1;20;;2;;;1;40;;2;;;1;100;;2;;;;;;;300;;100;40;20;
00106;2;1;1;3;1;0;0;0;0;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;0;0;0;;;;1;1200;;2;;;2;;;1;200;;2;;;2;;;;;200;;;;;;1200;
00108;1;1;1;1;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;2;0;0;0;0;0;0;0;0;;;;1;765;;2;;;1;999999;4;1;999999;5;1;800;;2;;;;;500;;;;800;310;765;
00109;5;1;1;1;0;1;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;0;0;0;0;1;0;;145;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;145;;;;;
00110;6;2;1;1;0;1;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;1;999999;3;2;;;1;90;;1;150;;2;;;2;;;;;150;;;;;90;200;
00110;6;2;2;1;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;130
00111;5;1;1;1;0;0;1;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;2;0;0;0;0;0;0;0;0;;;;1;620;;2;;;1;27;;1;200;;2;;;2;;;;;200;;;;;27;620;
00115;1;1;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;30;;1;300;;2;;;1;60;;1;50;;2;;;;;60;;;300;50;;30;
00116;1;1;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;100;;1;130;;2;;;1;80;;1;100;;2;;;;;80;;;130;100;;100;
00118;5;1;1;1;0;1;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;0;0;0;0;0;0;0;;;;1;360;;2;;;2;;;1;250;;1;200;;2;;;;;250;;;;200;;360;
00119;3;1;1;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;0;0;0;;;;1;1100;;1;1100;;1;1300;;2;;;2;;;2;;;;;;;;1100;;1300;1100;
00121;6;3;1;1;1;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;1;125;;1;500;;2;;;1;200;;1;20;;2;;;;;200;;;500;20;;125;
00121;6;3;2;1;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;460
00121;6;3;3;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;265
00123;2;1;1;3;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;;;;1;550;;1;500;;1;400;;2;;;1;250;;2;;;;;;;;500;250;400;550;
00124;4;1;1;3;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;1;0;;890;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;890;;;;;
00126;1;1;1;3;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1;0;0;1;0;1;0;0;0;;400;;1;600;;2;;;1;150;;1;1;;2;;;1;CARTES POSTALES;6;;;1;6;400;;;150;600;
00128;4;2;1;3;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;;;;1;200;;2;;;2;;;1;40;;1;50;;1;VETEMENTS;60;;;40;60;;;50;;200;
00128;4;2;2;3;0;1;1;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;11;;;;;;;;3400
00129;1;1;1;3;0;0;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;2;0;0;0;0;0;0;0;0;;;;1;1000;;1;400;;2;;;1;900;;1;150;;2;;;;;900;;;400;150;;1000;
00131;3;2;1;1;0;0;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;0;0;0;0;0;0;0;0;;;;1;150;;2;;;2;;;1;300;;2;;;2;;;;;300;;;;;;150;
00131;3;2;2;1;0;0;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;512
00133;6;2;1;1;1;0;0;1;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;;;;1;140;;1;250;;1;150;;1;100;;2;;;1;SOUVENIRS;120;;;100;120;;250;;150;140;
00133;6;2;2;3;1;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1000
00135;6;2;1;1;0;0;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;;;;1;85;;1;250;;2;;;1;150;;1;80;;2;;;;;150;;;250;80;;85;
00135;6;2;2;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;11;;;;;;;;9620
00136;4;1;1;1;0;0;0;1;0;5;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;1;0;0;0;0;0;;200;;1;150;;1;450;;1;100;;2;;;1;100;;2;;;;;;;200;450;100;100;150;
00138;1;1;1;1;0;0;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;1;180;;1;680;;2;;;1;300;;1;200;;1;PRODUITS DU TERROIR;250;;;300;250;;680;200;;180;
00139;5;3;1;1;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;2;0;0;0;0;0;0;0;0;;;;1;260;;2;;;1;500;;1;800;;2;;;1;DIESEL;100;;;800;100;;;;500;260;
00139;5;3;2;1;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1270
00139;5;3;3;1;0;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;600
00145;3;1;1;3;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;2;0;0;0;0;0;0;0;0;;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;
00146;4;4;1;3;0;0;0;1;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;;;;1;400;;1;100;;1;120;;2;;;1;30;;2;;;;;;;;100;30;120;400;
00146;4;4;2;3;0;0;0;1;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;650
00146;4;4;3;3;1;1;1;1;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;2245
00146;4;4;4;3;0;0;0;1;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;580
00149;3;1;1;3;1;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;1;0;1;0;1;0;0;0;;2000;;1;300;;2;;;1;250;;2;;;1;300;;2;;;;;;;2000;;300;250;300;
00150;6;5;1;2;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;0;0;0;0;0;0;0;0;;;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;;
00150;6;5;2;2;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;379
00150;6;5;3;2;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;360
00150;6;5;4;2;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;379
00150;6;5;5;2;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;360
00151;1;4;1;1;1;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;0;0;1;0;0;0;0;0;;600;;1;80;;1;400;;1;200;;1;400;;2;;;1;CARTES POSTALES ET LIVRES;50;;;400;50;600;400;;200;80;
00151;1;4;2;1;0;0;0;1;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;220
00151;1;4;3;1;0;1;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;370
00151;1;4;4;1;0;0;0;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;220
00152;6;2;1;1;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;1;65;;1;300;;1;400;;2;;;1;400;;2;;;;;;;;300;400;400;65;
00152;6;2;2;1;0;0;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1410
00154;6;1;1;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;1;1000;;1;600;;1;1000;;1;100;;1;800;;2;;;;;100;;;600;800;1000;1000;
00155;1;2;1;3;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;;;;1;1200;;1;2000;;1;50;;2;;;1;50;;2;;;;;;;;2000;50;50;1200;
00155;1;2;2;1;0;1;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;11;;;;;;;;3700
00160;5;1;1;1;0;1;0;0;0;5;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;70;;1;810;;1;46;;1;999999;2;1;620;;1;SAUCISSONS + FROMAGE;65;;;130;65;;810;620;46;70;
00161;3;3;1;3;0;0;0;1;0;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;;;;1;200;;1;200;;1;300;;2;;;1;200;;2;;;;;;;;200;200;300;200;
00161;3;3;2;3;0;0;0;1;0;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;700
00161;3;3;3;1;1;0;0;0;0;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;11;;;;;;;;4250
00162;4;2;1;1;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;;;;1;200;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;200;
00162;4;2;2;1;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;200
00163;6;1;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;1;160;;1;230;;1;150;;1;100;;1;50;;1;SOUVENIRS ET CARTES POSTALES;30;;;100;30;;230;50;150;160;
00169;3;3;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;1;70;;1;600;;1;400;;2;;;2;;;1;SOUVENIRS;60;;;;60;;600;;400;70;
00169;3;3;2;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;2270
00169;3;3;3;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;640
00170;3;1;1;1;1;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;;;;1;80;;1;300;;1;200;;2;;;2;;;1;SOUVENIRS;70;;;;70;;300;;200;80;
00172;1;1;1;1;0;0;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;1;0;0;0;0;0;;550;;1;300;;2;;;1;400;;2;;;1;100;;1;PRODUITS TERROIRS;80;;;;80;550;;100;400;300;
00177;5;1;1;1;0;1;0;0;0;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;1;0;0;0;0;0;;1200;;1;150;;2;;;1;300;;2;;;2;;;1;SOUVENIRS;50;;;;50;1200;;;300;150;
00178;5;1;1;1;1;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;1;80;;1;250;;1;999999;3;2;;;2;;;2;;;;;;;;250;;290;80;
00179;6;1;1;1;0;1;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;;0;0;0;0;0;0;0;0;;;;1;5;;2;;;2;;;1;400;;2;;;1;PRODUIT TERROIR;80;;;400;80;;;;;5;
00180;5;2;1;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;;;;1;307;;1;999999;4;1;400;;2;;;1;50;;1;GLACES   BOISSONS ETC....;50;;;;50;;370;50;400;307;
00180;5;2;2;3;0;0;0;1;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;700
00181;3;1;1;1;1;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;;;;1;400;;1;130;;1;150;;2;;;1;100;;1;PRODUITS REGIONAUX;100;;;;100;;130;100;150;400;
00184;1;6;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;0;;;;1;310;;1;300;;1;250;;1;300;;2;;;2;;;;;300;;;300;;250;310;
00184;1;6;2;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1130
00184;1;6;3;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;450
00184;1;6;4;3;0;1;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;1850
00184;1;6;5;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;11;;;;;;;;3070
00185;4;2;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;100;;2;;;1;100;;2;;;2;;;2;;;;;;;;;;100;100;
00185;4;2;2;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;200
00186;6;1;1;3;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;0;0;0;0;0;0;0;0;;;;1;3500;;1;500;;1;300;;2;;;2;;;2;;;;;;;;500;;300;3500;
00187;4;1;1;1;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;;;;1;350;;1;350;;1;999999;2;1;200;;1;150;;1;SOUVENIRS PRODUIT TERROIR;80;;;200;80;;350;150;120;350;
00188;1;1;1;2;0;0;0;1;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;1;0;0;0;0;0;;220;;2;;;2;;;1;200;;1;200;;2;;;2;;;;;200;;220;;;200;;
00193;4;5;1;3;1;0;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;1;0;0;1;0;0;0;0;;999999;5;2;;;2;;;2;;;2;;;2;;;2;;;;;;;510;;;;;
00193;4;5;2;1;0;0;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;150
00193;4;5;3;3;0;0;1;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;1780
00193;4;5;4;1;0;0;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;2540
00193;4;5;5;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;11;;;;;;;;3120
00199;3;1;1;1;1;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;1;1;0;0;0;0;;1200;;1;186;;2;;;2;;;2;;;1;999999;1;2;;;;;;;1200;;30;;186;
00201;4;3;1;1;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;1;60;;2;;;1;50;;1;999999;1;2;;;2;;;;;70;;;;;50;60;
00201;4;3;2;3;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1350
00201;4;3;3;1;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;486
00202;2;1;1;3;0;0;1;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;0;0;0;0;0;0;0;0;;;;1;700;;1;52;;1;999999;3;1;999999;2;2;;;1;VETEMENTS;999999;3;;130;70;;52;;250;700;
00203;2;2;1;2;0;0;0;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;0;0;0;0;0;0;0;0;;;;1;390;;2;;;2;;;2;;;1;300;;2;;;;;;;;;300;;390;
00203;2;2;2;3;0;0;0;1;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;310
00208;6;7;1;1;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;1;200;;2;;;1;150;;1;100;;2;;;2;;;;;100;;;;;150;200;
00208;6;7;2;1;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;350
00208;6;7;3;3;1;1;1;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;960
00208;6;7;4;2;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;11;;;;;;;;4800
00208;6;7;5;1;0;1;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;400
00211;6;2;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;;;;1;300;;1;3000;;1;400;;2;;;2;;;1;SOUVENIRS;150;;;;150;;3000;;400;300;
00211;6;2;2;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;1870
00212;1;1;1;1;0;0;1;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;;0;0;0;0;0;0;0;0;;;;1;700;;1;100;;1;100;;1;300;;2;;;1;PRODUIT D ENTRETIEN (PEINTURE, DESHERBANT,..);150;;;300;150;;100;;100;700;
00214;2;1;1;2;1;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;1;0;0;0;0;0;;76;;1;20;;2;;;1;35;;1;100;;2;;;2;;;;;100;;76;;;35;20;
00215;6;1;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;0;0;0;0;0;0;0;0;;;;1;798;;2;;;1;100;;1;400;;1;250;;2;;;;;400;;;;250;100;798;
00223;1;4;1;1;0;0;1;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;1;400;;1;900;;1;220;;1;600;;1;350;;1;SOUVENIRS/CARTES POSTALES/PRODUITS DU TERROIR;400;;;600;400;;900;350;220;400;
00223;1;4;2;1;0;1;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1050
00223;1;4;3;1;0;0;0;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;220
00223;1;4;4;1;0;0;0;1;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;500
00225;1;1;1;1;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;240;;1;150;;1;400;;1;30;;1;80;;1;CADEAUX;30;;;30;30;;150;80;400;240;
00231;1;3;1;1;0;1;0;0;0;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;0;;;;1;999999;5;1;1200;;2;;;1;999999;3;2;;;2;;;;;240;;;1200;;;540;
00231;1;3;2;1;0;1;0;0;0;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1365
00231;1;3;3;1;1;0;0;0;0;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;360
00232;1;4;1;1;1;0;1;1;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;;;;1;999999;2;1;999999;7;1;999999;7;2;;;1;999999;2;2;;;;;;;;1040;130;1450;120;
